"","north.Species","north.Camr_Nm","north.Latitud","north.Longitd","na.rm"
"772","Canis latrans","4",9.5501,-83.7908,TRUE
"774","Canis latrans","4",9.5501,-83.7908,TRUE
"775","Canis latrans","4",9.5501,-83.7908,TRUE
"777","Canis latrans","4",9.5501,-83.7908,TRUE
"778","Canis latrans","4",9.5501,-83.7908,TRUE
"779","Canis latrans","4",9.5501,-83.7908,TRUE
"780","Canis latrans","4",9.5501,-83.7908,TRUE
"781","Canis latrans","4",9.5501,-83.7908,TRUE
"782","Canis latrans","4",9.5501,-83.7908,TRUE
"783","Canis latrans","4",9.5501,-83.7908,TRUE
"784","Canis latrans","4",9.5501,-83.7908,TRUE
"785","Canis latrans","4",9.5501,-83.7908,TRUE
"786","Canis latrans","4",9.5501,-83.7908,TRUE
"787","Canis latrans","4",9.5501,-83.7908,TRUE
"790","Canis latrans","4",9.5501,-83.7908,TRUE
"792","Canis latrans","4",9.5501,-83.7908,TRUE
"794","Canis latrans","4",9.5501,-83.7908,TRUE
"795","Canis latrans","4",9.5501,-83.7908,TRUE
"797","Canis latrans","4",9.5501,-83.7908,TRUE
"798","Canis latrans","4",9.5501,-83.7908,TRUE
"801","Canis latrans","4",9.5501,-83.7908,TRUE
"803","Canis latrans","4",9.5501,-83.7908,TRUE
"804","Canis latrans","4",9.5501,-83.7908,TRUE
"805","Canis latrans","4",9.5501,-83.7908,TRUE
"806","Canis latrans","4",9.5501,-83.7908,TRUE
"807","Canis latrans","4",9.5501,-83.7908,TRUE
"808","Canis latrans","4",9.5501,-83.7908,TRUE
"810","Canis latrans","4",9.5501,-83.7908,TRUE
"812","Canis latrans","4",9.5501,-83.7908,TRUE
"813","Canis latrans","4",9.5501,-83.7908,TRUE
"814","Canis latrans","4",9.5501,-83.7908,TRUE
"815","Canis latrans","4",9.5501,-83.7908,TRUE
"816","Canis latrans","4",9.5501,-83.7908,TRUE
"817","Canis latrans","4",9.5501,-83.7908,TRUE
"818","Canis latrans","4",9.5501,-83.7908,TRUE
"820","Canis latrans","4",9.5501,-83.7908,TRUE
"821","Canis latrans","4",9.5501,-83.7908,TRUE
"822","Canis latrans","4",9.5501,-83.7908,TRUE
"823","Canis latrans","4",9.5501,-83.7908,TRUE
"824","Canis latrans","4",9.5501,-83.7908,TRUE
"825","Canis latrans","4",9.5501,-83.7908,TRUE
"826","Canis latrans","4",9.5501,-83.7908,TRUE
"827","Canis latrans","4",9.5501,-83.7908,TRUE
"828","Canis latrans","4",9.5501,-83.7908,TRUE
"830","Canis latrans","4",9.5501,-83.7908,TRUE
"835","Canis latrans","4",9.5501,-83.7908,TRUE
"836","Canis latrans","4",9.5501,-83.7908,TRUE
"837","Canis latrans","4",9.5501,-83.7908,TRUE
"838","Canis latrans","4",9.5501,-83.7908,TRUE
"839","Canis latrans","4",9.5501,-83.7908,TRUE
"840","Canis latrans","4",9.5501,-83.7908,TRUE
"841","Canis latrans","4",9.5501,-83.7908,TRUE
"842","Canis latrans","4",9.5501,-83.7908,TRUE
"843","Canis latrans","4",9.5501,-83.7908,TRUE
"844","Canis latrans","4",9.5501,-83.7908,TRUE
"845","Canis latrans","4",9.5501,-83.7908,TRUE
"846","Canis latrans","4",9.5501,-83.7908,TRUE
"847","Canis latrans","4",9.5501,-83.7908,TRUE
"849","Canis latrans","4",9.5501,-83.7908,TRUE
"850","Canis latrans","4",9.5501,-83.7908,TRUE
"851","Canis latrans","4",9.5501,-83.7908,TRUE
"852","Canis latrans","4",9.5501,-83.7908,TRUE
"853","Canis latrans","4",9.5501,-83.7908,TRUE
"855","Canis latrans","4",9.5501,-83.7908,TRUE
"856","Canis latrans","4",9.5501,-83.7908,TRUE
"859","Canis latrans","4",9.5501,-83.7908,TRUE
"861","Canis latrans","4",9.5501,-83.7908,TRUE
"862","Canis latrans","4",9.5501,-83.7908,TRUE
"863","Canis latrans","4",9.5501,-83.7908,TRUE
"864","Canis latrans","4",9.5501,-83.7908,TRUE
"866","Canis latrans","4",9.5501,-83.7908,TRUE
"867","Canis latrans","4",9.5501,-83.7908,TRUE
"870","Canis latrans","4",9.5501,-83.7908,TRUE
"871","Canis latrans","4",9.5501,-83.7908,TRUE
"872","Canis latrans","4",9.5501,-83.7908,TRUE
"873","Canis latrans","4",9.5501,-83.7908,TRUE
"875","Canis latrans","4",9.5501,-83.7908,TRUE
"877","Canis latrans","4",9.5501,-83.7908,TRUE
"878","Canis latrans","4",9.5501,-83.7908,TRUE
"879","Canis latrans","4",9.5501,-83.7908,TRUE
"880","Canis latrans","4",9.5501,-83.7908,TRUE
"881","Canis latrans","4",9.5501,-83.7908,TRUE
"882","Canis latrans","4",9.5501,-83.7908,TRUE
"883","Canis latrans","4",9.5501,-83.7908,TRUE
"884","Canis latrans","4",9.5501,-83.7908,TRUE
"885","Canis latrans","4",9.5501,-83.7908,TRUE
"886","Canis latrans","4",9.5501,-83.7908,TRUE
"888","Canis latrans","4",9.5501,-83.7908,TRUE
"891","Canis latrans","4",9.5501,-83.7908,TRUE
"892","Canis latrans","4",9.5501,-83.7908,TRUE
"893","Canis latrans","4",9.5501,-83.7908,TRUE
"894","Canis latrans","4",9.5501,-83.7908,TRUE
"896","Canis latrans","4",9.5501,-83.7908,TRUE
"897","Canis latrans","4",9.5501,-83.7908,TRUE
"898","Canis latrans","4",9.5501,-83.7908,TRUE
"900","Canis latrans","4",9.5501,-83.7908,TRUE
"902","Canis latrans","4",9.5501,-83.7908,TRUE
"904","Canis latrans","4",9.5501,-83.7908,TRUE
"905","Canis latrans","4",9.5501,-83.7908,TRUE
"907","Canis latrans","4",9.5501,-83.7908,TRUE
"908","Canis latrans","4",9.5501,-83.7908,TRUE
"909","Canis latrans","4",9.5501,-83.7908,TRUE
"910","Canis latrans","4",9.5501,-83.7908,TRUE
"912","Canis latrans","4",9.5501,-83.7908,TRUE
"914","Canis latrans","4",9.5501,-83.7908,TRUE
"918","Canis latrans","4",9.5501,-83.7908,TRUE
"919","Canis latrans","4",9.5501,-83.7908,TRUE
"920","Canis latrans","4",9.5501,-83.7908,TRUE
"921","Canis latrans","4",9.5501,-83.7908,TRUE
"922","Canis latrans","4",9.5501,-83.7908,TRUE
"923","Canis latrans","4",9.5501,-83.7908,TRUE
"924","Canis latrans","4",9.5501,-83.7908,TRUE
"925","Canis latrans","4",9.5501,-83.7908,TRUE
"926","Canis latrans","4",9.5501,-83.7908,TRUE
"928","Canis latrans","4",9.5501,-83.7908,TRUE
"930","Canis latrans","4",9.5501,-83.7908,TRUE
"932","Canis latrans","4",9.5501,-83.7908,TRUE
"933","Canis latrans","4",9.5501,-83.7908,TRUE
"934","Canis latrans","4",9.5501,-83.7908,TRUE
"935","Canis latrans","4",9.5501,-83.7908,TRUE
"936","Canis latrans","4",9.5501,-83.7908,TRUE
"937","Canis latrans","4",9.5501,-83.7908,TRUE
"939","Canis latrans","4",9.5501,-83.7908,TRUE
"940","Canis latrans","4",9.5501,-83.7908,TRUE
"942","Canis latrans","4",9.5501,-83.7908,TRUE
"945","Canis latrans","4",9.5501,-83.7908,TRUE
"946","Canis latrans","4",9.5501,-83.7908,TRUE
"947","Canis latrans","4",9.5501,-83.7908,TRUE
"948","Canis latrans","4",9.5501,-83.7908,TRUE
"949","Canis latrans","4",9.5501,-83.7908,TRUE
"951","Canis latrans","4",9.5501,-83.7908,TRUE
"954","Canis latrans","4",9.5501,-83.7908,TRUE
"955","Canis latrans","4",9.5501,-83.7908,TRUE
"957","Canis latrans","4",9.5501,-83.7908,TRUE
"958","Canis latrans","4",9.5501,-83.7908,TRUE
"960","Canis latrans","4",9.5501,-83.7908,TRUE
"961","Canis latrans","4",9.5501,-83.7908,TRUE
"962","Canis latrans","4",9.5501,-83.7908,TRUE
"963","Canis latrans","4",9.5501,-83.7908,TRUE
"964","Canis latrans","4",9.5501,-83.7908,TRUE
"965","Canis latrans","4",9.5501,-83.7908,TRUE
"966","Canis latrans","4",9.5501,-83.7908,TRUE
"967","Canis latrans","4",9.5501,-83.7908,TRUE
"968","Canis latrans","4",9.5501,-83.7908,TRUE
"969","Canis latrans","4",9.5501,-83.7908,TRUE
"971","Canis latrans","4",9.5501,-83.7908,TRUE
"973","Canis latrans","4",9.5501,-83.7908,TRUE
"974","Canis latrans","4",9.5501,-83.7908,TRUE
"975","Canis latrans","4",9.5501,-83.7908,TRUE
"977","Canis latrans","4",9.5501,-83.7908,TRUE
"978","Canis latrans","4",9.5501,-83.7908,TRUE
"979","Canis latrans","4",9.5501,-83.7908,TRUE
"980","Canis latrans","4",9.5501,-83.7908,TRUE
"981","Canis latrans","4",9.5501,-83.7908,TRUE
"982","Canis latrans","4",9.5501,-83.7908,TRUE
"983","Canis latrans","4",9.5501,-83.7908,TRUE
"984","Canis latrans","4",9.5501,-83.7908,TRUE
"985","Canis latrans","4",9.5501,-83.7908,TRUE
"988","Canis latrans","4",9.5501,-83.7908,TRUE
"989","Canis latrans","4",9.5501,-83.7908,TRUE
"990","Canis latrans","4",9.5501,-83.7908,TRUE
"991","Canis latrans","4",9.5501,-83.7908,TRUE
"992","Canis latrans","4",9.5501,-83.7908,TRUE
"993","Canis latrans","4",9.5501,-83.7908,TRUE
"996","Canis latrans","4",9.5501,-83.7908,TRUE
"997","Canis latrans","4",9.5501,-83.7908,TRUE
"998","Canis latrans","4",9.5501,-83.7908,TRUE
"999","Canis latrans","4",9.5501,-83.7908,TRUE
"1000","Canis latrans","4",9.5501,-83.7908,TRUE
"1002","Canis latrans","4",9.5501,-83.7908,TRUE
"1003","Canis latrans","4",9.5501,-83.7908,TRUE
"1005","Canis latrans","4",9.5501,-83.7908,TRUE
"1006","Canis latrans","4",9.5501,-83.7908,TRUE
"1007","Canis latrans","4",9.5501,-83.7908,TRUE
"1009","Canis latrans","4",9.5501,-83.7908,TRUE
"1011","Canis latrans","4",9.5501,-83.7908,TRUE
"1013","Canis latrans","4",9.5501,-83.7908,TRUE
"1014","Canis latrans","4",9.5501,-83.7908,TRUE
"1016","Canis latrans","4",9.5501,-83.7908,TRUE
"1021","Canis latrans","4",9.5501,-83.7908,TRUE
"1033","Canis latrans","4",9.5501,-83.7908,TRUE
"1039","Canis latrans","4",9.5501,-83.7908,TRUE
"1041","Canis latrans","4",9.5501,-83.7908,TRUE
"1043","Canis latrans","4",9.5501,-83.7908,TRUE
"1044","Canis latrans","4",9.5501,-83.7908,TRUE
"1052","Canis latrans","4",9.5501,-83.7908,TRUE
"1054","Canis latrans","4",9.5501,-83.7908,TRUE
"1057","Canis latrans","4",9.5501,-83.7908,TRUE
"1060","Canis latrans","4",9.5501,-83.7908,TRUE
"1062","Canis latrans","4",9.5501,-83.7908,TRUE
"1064","Canis latrans","4",9.5501,-83.7908,TRUE
"1065","Canis latrans","4",9.5501,-83.7908,TRUE
"1067","Canis latrans","4",9.5501,-83.7908,TRUE
"1069","Canis latrans","4",9.5501,-83.7908,TRUE
"1071","Canis latrans","4",9.5501,-83.7908,TRUE
"1072","Canis latrans","4",9.5501,-83.7908,TRUE
"1074","Canis latrans","4",9.5501,-83.7908,TRUE
"1076","Canis latrans","4",9.5501,-83.7908,TRUE
"1077","Canis latrans","4",9.5501,-83.7908,TRUE
"1079","Canis latrans","4",9.5501,-83.7908,TRUE
"1080","Canis latrans","4",9.5501,-83.7908,TRUE
"1086","Canis latrans","4",9.5501,-83.7908,TRUE
"1087","Canis latrans","4",9.5501,-83.7908,TRUE
"1088","Canis latrans","4",9.5501,-83.7908,TRUE
"1094","Canis latrans","4",9.5501,-83.7908,TRUE
"1096","Canis latrans","4",9.5501,-83.7908,TRUE
"1097","Canis latrans","4",9.5501,-83.7908,TRUE
"1098","Canis latrans","4",9.5501,-83.7908,TRUE
"1101","Canis latrans","4",9.5501,-83.7908,TRUE
"1102","Canis latrans","4",9.5501,-83.7908,TRUE
"1103","Canis latrans","4",9.5501,-83.7908,TRUE
"1109","Canis latrans","4",9.5501,-83.7908,TRUE
"1110","Canis latrans","4",9.5501,-83.7908,TRUE
"1111","Canis latrans","4",9.5501,-83.7908,TRUE
"1112","Canis latrans","4",9.5501,-83.7908,TRUE
"1113","Canis latrans","4",9.5501,-83.7908,TRUE
"1118","Canis latrans","4",9.5501,-83.7908,TRUE
"1119","Canis latrans","4",9.5501,-83.7908,TRUE
"1121","Canis latrans","4",9.5501,-83.7908,TRUE
"1125","Canis latrans","4",9.5501,-83.7908,TRUE
"1128","Canis latrans","4",9.5501,-83.7908,TRUE
"1129","Canis latrans","4",9.5502,-83.7908,TRUE
"1130","Canis latrans","4",9.5502,-83.7908,TRUE
"1132","Canis latrans","4",9.5502,-83.7908,TRUE
"1133","Canis latrans","4",9.5502,-83.7908,TRUE
"1135","Canis latrans","4",9.5502,-83.7908,TRUE
"1136","Canis latrans","4",9.5502,-83.7908,TRUE
"1137","Canis latrans","4",9.5502,-83.7908,TRUE
"1138","Canis latrans","4",9.5502,-83.7908,TRUE
"1139","Canis latrans","4",9.5502,-83.7908,TRUE
"1140","Canis latrans","4",9.5502,-83.7908,TRUE
"1141","Canis latrans","4",9.5502,-83.7908,TRUE
"1142","Canis latrans","4",9.5502,-83.7908,TRUE
"1143","Canis latrans","4",9.5502,-83.7908,TRUE
"1145","Canis latrans","4",9.5502,-83.7908,TRUE
"1146","Canis latrans","4",9.5502,-83.7908,TRUE
"1147","Canis latrans","4",9.5502,-83.7908,TRUE
"1148","Canis latrans","4",9.5502,-83.7908,TRUE
"1149","Canis latrans","4",9.5502,-83.7908,TRUE
"1150","Canis latrans","4",9.5502,-83.7908,TRUE
"1151","Canis latrans","4",9.5502,-83.7908,TRUE
"1152","Canis latrans","4",9.5502,-83.7908,TRUE
"1154","Canis latrans","4",9.5502,-83.7908,TRUE
"1155","Canis latrans","4",9.5502,-83.7908,TRUE
"1156","Canis latrans","4",9.5502,-83.7908,TRUE
"1157","Canis latrans","4",9.5502,-83.7908,TRUE
"1158","Canis latrans","4",9.5502,-83.7908,TRUE
"1159","Canis latrans","4",9.5502,-83.7908,TRUE
"1160","Canis latrans","4",9.5502,-83.7908,TRUE
"1161","Canis latrans","4",9.5502,-83.7908,TRUE
"1162","Canis latrans","4",9.5502,-83.7908,TRUE
"1163","Canis latrans","4",9.5502,-83.7908,TRUE
"1164","Canis latrans","4",9.5502,-83.7908,TRUE
"1165","Canis latrans","4",9.5502,-83.7908,TRUE
"1166","Canis latrans","4",9.5502,-83.7908,TRUE
"1167","Canis latrans","4",9.5502,-83.7908,TRUE
"1168","Canis latrans","4",9.5502,-83.7908,TRUE
"1169","Canis latrans","4",9.5502,-83.7908,TRUE
"1170","Canis latrans","4",9.5502,-83.7908,TRUE
"1171","Canis latrans","4",9.5502,-83.7908,TRUE
"1172","Canis latrans","4",9.5502,-83.7908,TRUE
"1173","Canis latrans","4",9.5502,-83.7908,TRUE
"1174","Canis latrans","4",9.5502,-83.7908,TRUE
"1175","Canis latrans","4",9.5502,-83.7908,TRUE
"1176","Canis latrans","4",9.5502,-83.7908,TRUE
"1177","Canis latrans","4",9.5502,-83.7908,TRUE
"1178","Canis latrans","4",9.5502,-83.7908,TRUE
"1180","Canis latrans","4",9.5502,-83.7908,TRUE
"1181","Canis latrans","4",9.5502,-83.7908,TRUE
"1182","Canis latrans","4",9.5502,-83.7908,TRUE
"1183","Canis latrans","4",9.5502,-83.7908,TRUE
"1184","Canis latrans","4",9.5502,-83.7908,TRUE
"1185","Canis latrans","4",9.5502,-83.7908,TRUE
"1186","Canis latrans","4",9.5502,-83.7908,TRUE
"1187","Canis latrans","4",9.5502,-83.7908,TRUE
"1188","Canis latrans","4",9.5502,-83.7908,TRUE
"1190","Canis latrans","4",9.5502,-83.7908,TRUE
"1191","Canis latrans","4",9.5502,-83.7908,TRUE
"1192","Canis latrans","4",9.5502,-83.7908,TRUE
"1193","Canis latrans","4",9.5502,-83.7908,TRUE
"1194","Canis latrans","4",9.5502,-83.7908,TRUE
"1197","Canis latrans","4",9.5501,-83.7908,TRUE
"1198","Canis latrans","4",9.5501,-83.7908,TRUE
"1201","Canis latrans","4",9.5501,-83.7908,TRUE
"1202","Canis latrans","4",9.5501,-83.7908,TRUE
"1207","Canis latrans","4",9.5501,-83.7908,TRUE
"1208","Canis latrans","4",9.5501,-83.7908,TRUE
"1209","Canis latrans","4",9.5501,-83.7908,TRUE
"1210","Canis latrans","4",9.5501,-83.7908,TRUE
"1214","Canis latrans","4",9.5501,-83.7908,TRUE
"1215","Canis latrans","4",9.5501,-83.7908,TRUE
"1217","Canis latrans","4",9.5501,-83.7908,TRUE
"1218","Canis latrans","4",9.5501,-83.7908,TRUE
"1220","Canis latrans","4",9.5501,-83.7908,TRUE
"1221","Canis latrans","4",9.5501,-83.7908,TRUE
"1223","Canis latrans","4",9.5501,-83.7908,TRUE
"1224","Canis latrans","4",9.5501,-83.7908,TRUE
"1232","Canis latrans","4",9.5501,-83.7908,TRUE
"1233","Canis latrans","4",9.5501,-83.7908,TRUE
"1239","Canis latrans","4",9.5501,-83.7908,TRUE
"1243","Canis latrans","4",9.5501,-83.7908,TRUE
"1244","Canis latrans","4",9.5501,-83.7908,TRUE
"1245","Canis latrans","4",9.5501,-83.7908,TRUE
"1249","Canis latrans","4",9.5501,-83.7908,TRUE
"1250","Canis latrans","4",9.5501,-83.7908,TRUE
"1251","Canis latrans","4",9.5501,-83.7908,TRUE
"1253","Canis latrans","4",9.5501,-83.7908,TRUE
"1259","Canis latrans","4",9.5501,-83.7908,TRUE
"1260","Canis latrans","4",9.5501,-83.7908,TRUE
"1262","Canis latrans","4",9.5501,-83.7908,TRUE
"1264","Canis latrans","4",9.5501,-83.7908,TRUE
"1265","Canis latrans","4",9.5501,-83.7908,TRUE
"1269","Canis latrans","4",9.5501,-83.7908,TRUE
"1270","Canis latrans","4",9.5501,-83.7908,TRUE
"1271","Canis latrans","4",9.5501,-83.7908,TRUE
"1272","Canis latrans","4",9.5501,-83.7908,TRUE
"1273","Canis latrans","4",9.5501,-83.7908,TRUE
"1274","Canis latrans","4",9.5501,-83.7908,TRUE
"1277","Canis latrans","4",9.5501,-83.7908,TRUE
"1279","Canis latrans","4",9.5501,-83.7908,TRUE
"1281","Canis latrans","4",9.5501,-83.7908,TRUE
"1282","Canis latrans","4",9.5501,-83.7908,TRUE
"1284","Canis latrans","4",9.5501,-83.7908,TRUE
"1287","Canis latrans","4",9.5501,-83.7908,TRUE
"1288","Canis latrans","4",9.5501,-83.7908,TRUE
"1289","Canis latrans","4",9.5501,-83.7908,TRUE
"1290","Canis latrans","4",9.5501,-83.7908,TRUE
"1291","Canis latrans","4",9.5501,-83.7908,TRUE
"1293","Canis latrans","4",9.5501,-83.7908,TRUE
"1297","Canis latrans","4",9.5501,-83.7908,TRUE
"1298","Canis latrans","4",9.5501,-83.7908,TRUE
"1299","Canis latrans","4",9.5501,-83.7908,TRUE
"1300","Canis latrans","4",9.5501,-83.7908,TRUE
"1303","Canis latrans","4",9.5501,-83.7908,TRUE
"1305","Canis latrans","4",9.5501,-83.7908,TRUE
"1309","Canis latrans","4",9.5501,-83.7908,TRUE
"1310","Canis latrans","4",9.5501,-83.7908,TRUE
"1312","Canis latrans","4",9.5501,-83.7908,TRUE
"1313","Canis latrans","4",9.5501,-83.7908,TRUE
"1315","Canis latrans","4",9.5501,-83.7908,TRUE
"1316","Canis latrans","4",9.5501,-83.7908,TRUE
"1319","Canis latrans","4",9.5501,-83.7908,TRUE
"1320","Canis latrans","4",9.5501,-83.7908,TRUE
"1321","Canis latrans","4",9.5501,-83.7908,TRUE
"1324","Canis latrans","4",9.5501,-83.7908,TRUE
"1325","Canis latrans","4",9.5501,-83.7908,TRUE
"1326","Canis latrans","4",9.5501,-83.7908,TRUE
"1327","Canis latrans","4",9.5501,-83.7908,TRUE
"1328","Canis latrans","4",9.5501,-83.7908,TRUE
"1329","Canis latrans","4",9.5501,-83.7908,TRUE
"1333","Canis latrans","4",9.5501,-83.7908,TRUE
"1336","Canis latrans","4",9.5501,-83.7908,TRUE
"1337","Canis latrans","4",9.5501,-83.7908,TRUE
"1339","Canis latrans","4",9.5501,-83.7908,TRUE
"1342","Canis latrans","4",9.5501,-83.7908,TRUE
"1344","Canis latrans","4",9.5501,-83.7908,TRUE
"1345","Canis latrans","4",9.5501,-83.7908,TRUE
"1350","Canis latrans","4",9.5501,-83.7908,TRUE
"1351","Canis latrans","4",9.5501,-83.7908,TRUE
"1355","Canis latrans","4",9.5501,-83.7908,TRUE
"1360","Canis latrans","4",9.5501,-83.7908,TRUE
"1362","Canis latrans","4",9.5501,-83.7908,TRUE
"1364","Canis latrans","4",9.5501,-83.7908,TRUE
"1365","Canis latrans","4",9.5501,-83.7908,TRUE
"1367","Canis latrans","4",9.5501,-83.7908,TRUE
"1370","Canis latrans","4",9.5501,-83.7908,TRUE
"1373","Canis latrans","4",9.5501,-83.7908,TRUE
"1374","Canis latrans","4",9.5501,-83.7908,TRUE
"1375","Canis latrans","4",9.5501,-83.7908,TRUE
"1376","Canis latrans","4",9.5501,-83.7908,TRUE
"1377","Canis latrans","4",9.5501,-83.7908,TRUE
"1378","Canis latrans","4",9.5501,-83.7908,TRUE
"1379","Canis latrans","4",9.5501,-83.7908,TRUE
"1380","Canis latrans","4",9.5501,-83.7908,TRUE
"1381","Canis latrans","4",9.5501,-83.7908,TRUE
"1383","Canis latrans","4",9.5501,-83.7908,TRUE
"1386","Canis latrans","4",9.5501,-83.7908,TRUE
"1389","Canis latrans","4",9.5501,-83.7908,TRUE
"1390","Canis latrans","4",9.5501,-83.7908,TRUE
"1392","Canis latrans","4",9.5501,-83.7908,TRUE
"1393","Canis latrans","4",9.5501,-83.7908,TRUE
"1395","Canis latrans","4",9.5501,-83.7908,TRUE
"1396","Canis latrans","4",9.5501,-83.7908,TRUE
"1398","Canis latrans","4",9.5501,-83.7908,TRUE
"1399","Canis latrans","4",9.5501,-83.7908,TRUE
"1402","Canis latrans","4",9.5501,-83.7908,TRUE
"1403","Canis latrans","4",9.5501,-83.7908,TRUE
"1404","Canis latrans","4",9.5501,-83.7908,TRUE
"1405","Canis latrans","4",9.5501,-83.7908,TRUE
"1407","Canis latrans","4",9.5501,-83.7908,TRUE
"1410","Canis latrans","4",9.5501,-83.7908,TRUE
"1411","Canis latrans","4",9.5501,-83.7908,TRUE
"1412","Canis latrans","4",9.5501,-83.7908,TRUE
"1416","Canis latrans","4",9.5501,-83.7908,TRUE
"1417","Canis latrans","4",9.5501,-83.7908,TRUE
"1418","Canis latrans","4",9.5501,-83.7908,TRUE
"1420","Canis latrans","4",9.5501,-83.7908,TRUE
"1422","Canis latrans","4",9.5501,-83.7908,TRUE
"1424","Canis latrans","4",9.5501,-83.7908,TRUE
"1426","Canis latrans","4",9.5501,-83.7908,TRUE
"1428","Canis latrans","4",9.5501,-83.7908,TRUE
"1430","Canis latrans","4",9.5501,-83.7908,TRUE
"1432","Canis latrans","4",9.5501,-83.7908,TRUE
"1433","Canis latrans","4",9.5501,-83.7908,TRUE
"1434","Canis latrans","4",9.5501,-83.7908,TRUE
"1435","Canis latrans","4",9.5501,-83.7908,TRUE
"1436","Canis latrans","4",9.5501,-83.7908,TRUE
"1438","Canis latrans","4",9.5501,-83.7908,TRUE
"1443","Canis latrans","4",9.5501,-83.7908,TRUE
"1444","Canis latrans","4",9.5501,-83.7908,TRUE
"1445","Canis latrans","4",9.5501,-83.7908,TRUE
"1446","Canis latrans","4",9.5501,-83.7908,TRUE
"1447","Canis latrans","4",9.5501,-83.7908,TRUE
"1449","Canis latrans","4",9.5501,-83.7908,TRUE
"1452","Canis latrans","4",9.5501,-83.7908,TRUE
"1453","Canis latrans","4",9.5501,-83.7908,TRUE
"1455","Canis latrans","4",9.5501,-83.7908,TRUE
"1456","Canis latrans","4",9.5501,-83.7908,TRUE
"1457","Canis latrans","4",9.5501,-83.7908,TRUE
"1458","Canis latrans","4",9.5501,-83.7908,TRUE
"1460","Canis latrans","4",9.5501,-83.7908,TRUE
"1462","Canis latrans","4",9.5501,-83.7908,TRUE
"1464","Canis latrans","4",9.5501,-83.7908,TRUE
"1465","Canis latrans","4",9.5501,-83.7908,TRUE
"1466","Canis latrans","4",9.5501,-83.7908,TRUE
"1467","Canis latrans","4",9.5501,-83.7908,TRUE
"1469","Canis latrans","4",9.5501,-83.7908,TRUE
"1471","Canis latrans","4",9.5501,-83.7908,TRUE
"1474","Canis latrans","4",9.5501,-83.7908,TRUE
"1476","Canis latrans","4",9.5501,-83.7908,TRUE
"1478","Canis latrans","4",9.5501,-83.7908,TRUE
"1482","Canis latrans","4",9.5501,-83.7908,TRUE
"1485","Canis latrans","4",9.5501,-83.7908,TRUE
"1488","Canis latrans","4",9.5501,-83.7908,TRUE
"1490","Canis latrans","4",9.5501,-83.7908,TRUE
"1491","Canis latrans","4",9.5501,-83.7908,TRUE
"1493","Canis latrans","4",9.5501,-83.7908,TRUE
"1495","Canis latrans","4",9.5501,-83.7908,TRUE
"1496","Canis latrans","4",9.5501,-83.7908,TRUE
"1501","Canis latrans","4",9.5501,-83.7908,TRUE
"1503","Canis latrans","4",9.5501,-83.7908,TRUE
"1505","Canis latrans","4",9.5501,-83.7908,TRUE
"1509","Canis latrans","4",9.5501,-83.7908,TRUE
"1510","Canis latrans","4",9.5501,-83.7908,TRUE
"1511","Canis latrans","4",9.5501,-83.7908,TRUE
"1513","Canis latrans","4",9.5501,-83.7908,TRUE
"1514","Canis latrans","4",9.5501,-83.7908,TRUE
"1515","Canis latrans","4",9.5501,-83.7908,TRUE
"1516","Canis latrans","4",9.5501,-83.7908,TRUE
"1517","Canis latrans","4",9.5501,-83.7908,TRUE
"1519","Canis latrans","4",9.5501,-83.7908,TRUE
"1520","Canis latrans","4",9.5501,-83.7908,TRUE
"1521","Canis latrans","4",9.5501,-83.7908,TRUE
