"","cent.Species","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"419","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"420","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"421","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"422","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"423","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"424","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"425","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"426","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"427","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"428","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"429","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"430","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"431","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"432","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"433","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"434","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"435","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"436","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"437","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"438","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"439","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"440","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"441","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"442","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"443","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"444","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"445","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"446","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"447","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"448","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"449","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"450","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"451","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"452","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"453","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"454","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"455","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"456","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"457","Didelphis marsupialis","A11-12",9.3344,-83.6265,TRUE
"458","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"459","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"460","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"461","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"462","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"463","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"464","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"465","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"466","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"467","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"468","Didelphis marsupialis","A11-12",9.3344,-83.6265,TRUE
"469","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"470","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"471","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"472","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"473","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"474","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"475","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"476","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"477","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"478","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"479","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"480","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"481","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"482","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"483","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"484","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"485","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"486","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"487","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"488","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"489","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"490","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"491","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"492","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"493","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"494","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"495","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"496","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"497","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"498","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"499","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"500","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"501","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"502","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"503","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"504","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"505","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"506","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"507","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"508","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"509","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"510","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"511","Philander opossum","A11-12",9.3344,-83.6265,TRUE
"512","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"513","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"514","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"515","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"516","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"517","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"518","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"519","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"520","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"521","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"522","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"523","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"524","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"525","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"526","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"527","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"528","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"529","Conepatus semistriatus","A11-12",9.3344,-83.6265,TRUE
"530","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"531","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"532","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"533","Philander opossum","A11-12",9.3344,-83.6265,TRUE
"534","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"535","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"536","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"537","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"538","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"539","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"540","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"541","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"542","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"543","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"544","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"545","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"546","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"547","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"548","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"549","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"550","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"551","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"552","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"553","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"554","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"555","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"556","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"557","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"558","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"559","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"560","Dasypus novemcitus","A11-12",9.3344,-83.6265,TRUE
"561","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"562","Philander opossum","A11-12",9.3344,-83.6265,TRUE
"563","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"564","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"565","Philander opossum","A11-12",9.3344,-83.6265,TRUE
"566","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"567","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"568","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"569","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"570","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"571","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"572","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"573","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"574","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"575","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"576","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"577","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"578","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"579","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"580","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"581","Coendou mexicanus","A11-12",9.3344,-83.6265,TRUE
"582","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"583","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"584","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"585","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"586","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"587","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"588","Didelphis marsupialis","A11-12",9.3344,-83.6265,TRUE
"589","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"590","Coendou mexicanus","A11-12",9.3344,-83.6265,TRUE
"591","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"592","Didelphis marsupialis","A11-12",9.3344,-83.6265,TRUE
"593","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"594","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"595","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"596","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"597","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"598","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"599","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"600","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"601","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"602","Dasyprocta punctata","A11-12",9.3344,-83.6265,TRUE
"603","Leopardus pardalis","A11-12",9.3344,-83.6266,TRUE
"604","Leopardus pardalis","A11-12",9.3344,-83.6266,TRUE
"605","Leopardus pardalis","A11-12",9.3344,-83.6266,TRUE
"606","Dasyprocta punctata","A11-12",9.3344,-83.6266,TRUE
"607","Didelphis marsupialis","A11-12",9.3344,-83.6266,TRUE
"608","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"609","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"610","Procyon lotor","A11-12",9.3344,-83.6266,TRUE
"611","Puma concolor","A11-12",9.3344,-83.6266,TRUE
"612","Herpailurus yaguarondi","A11-12",9.3344,-83.6266,TRUE
"613","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"614","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"615","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"616","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"617","Sylvilagus dicei","A11-12",9.3344,-83.6266,TRUE
"618","Philander opossum","A11-12",9.3344,-83.6266,TRUE
"619","Puma concolor","A11-12",9.3344,-83.6266,TRUE
"620","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"621","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"622","Canis latrans","A11-12",9.3344,-83.6266,TRUE
"623","Conepatus semistriatus","A11-12",9.3344,-83.6266,TRUE
"624","Leopardus pardalis","A13-14",9.3319,-83.6109,TRUE
"625","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"626","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"627","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"628","Leopardus pardalis","A13-14",9.3319,-83.6109,TRUE
"629","Leopardus pardalis","A13-14",9.3319,-83.6109,TRUE
"630","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"631","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"632","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"633","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"634","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"635","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"636","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"637","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"638","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"639","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"640","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"641","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"642","Mazama temama","A13-14",9.3319,-83.6109,TRUE
"643","Cuniculus paca","A13-14",9.3319,-83.6109,TRUE
"644","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"645","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"646","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"647","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"648","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"649","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"650","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"651","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"652","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"653","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"654","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"655","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"656","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"657","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"658","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"659","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"660","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"661","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"662","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"663","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"664","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"665","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"666","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"667","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"668","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"669","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"670","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"671","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"672","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"673","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"674","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"675","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"676","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"677","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"678","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"679","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"680","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"681","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"682","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"683","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"684","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"685","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"686","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"687","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"688","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"689","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"690","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"691","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"692","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"693","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"694","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"695","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"696","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"697","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"698","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"699","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"700","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"701","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"702","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"703","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"704","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"705","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"706","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"707","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"708","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"709","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"710","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"711","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"712","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"713","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"714","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"715","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"716","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"717","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"718","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"719","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"720","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"721","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"722","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"723","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"724","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"725","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"726","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"727","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"728","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"729","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"730","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"731","Odocoileus virginianus","A13-14",9.3319,-83.6109,TRUE
"732","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"733","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"734","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"735","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"736","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"737","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"738","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"739","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"740","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"741","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"742","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"743","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"744","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"745","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"746","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"747","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"748","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"749","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"750","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"751","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"752","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"753","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"754","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"755","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"756","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"757","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"758","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"759","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"760","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"761","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"762","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"763","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"764","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"765","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"766","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"767","Conepatus semistriatus","A13-14",9.3319,-83.6109,TRUE
"768","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"769","Puma concolor","A13-14",9.3319,-83.6109,TRUE
"770","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"771","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"772","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"773","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"774","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"775","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"776","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"777","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"778","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"779","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"780","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"781","Canis latrans","A13-14",9.3319,-83.6109,TRUE
"782","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"783","Conepatus semistriatus","A13-14",9.3319,-83.6109,TRUE
"784","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"785","Eira barbara","A13-14",9.3319,-83.6109,TRUE
"786","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"787","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"788","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"789","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"790","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"791","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"792","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"793","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"794","Dasypus novemcitus","A13-14",9.3319,-83.6109,TRUE
"795","Procyon lotor","A13-14",9.3319,-83.6109,TRUE
"796","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"797","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"798","Dasyprocta punctata","A13-14",9.3319,-83.6109,TRUE
"799","Philander opossum","A13-14",9.3319,-83.6109,TRUE
"800","Didelphis marsupialis","A13-14",9.3319,-83.6109,TRUE
"801","Philander opossum","A13-14",9.3319,-83.6109,TRUE
