"ID","Project Name","Camera Trap Name","Latitude","Longitude","Sampling Event","Photo Type","Photo Date","Photo time","Raw Name","Class","Order","Family","Genus","Species","Subspecies","Number of Animals","Person Identifying the Photo","Camera Serial Number","Camera Start Date","Camera End Date","Person setting up the Camera","Person picking up the Camera","Camera Manufacturer","Camera Model","Sequence Info","Moon Phase","Temperature","Flash","Organization Name"
"78","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","05:01:23","04100551.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"79","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","05:01:24","04100552.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"80","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","07:46:12","04100553.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"81","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","07:46:13","04100554.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"82","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","07:46:14","04100555.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"83","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-10","07:46:17","04100556.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","pardalis","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"84","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-13","06:48:35","04130647.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","narica","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"85","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-13","06:48:36","04130648.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","narica","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"86","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-20","04:49:56","04200733.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"87","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-20","04:49:57","04200734.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"88","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-20","04:49:58","04200735.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"89","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-20","04:50:03","04200736.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"90","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-23","18:51:44","04230805.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"91","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-23","18:51:45","04230806.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"92","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-24","04:32:00","04240808.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","tigrinus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"93","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-24","04:32:01","04240809.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","tigrinus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"94","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-24","04:32:02","04240810.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","tigrinus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"95","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-25","08:54:02","04250826.JPG","MAMMALIA","CARNIVORA","CANIDAE","Canis","latrans","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"96","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-25","08:54:03","04250827.JPG","MAMMALIA","CARNIVORA","CANIDAE","Canis","latrans","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"97","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-25","08:54:04","04250828.JPG","MAMMALIA","CARNIVORA","CANIDAE","Canis","latrans","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"98","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-03","19:27:20","05030919.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"99","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-03","19:27:21","05030920.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"100","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-03","19:27:21","05030921.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"101","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-04","00:28:52","05040923.JPG","","","","","","","","","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"102","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-04","00:28:53","05040924.JPG","","","","","","","","","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"103","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-05","01:39:06","05050940.JPG","","","","","","","","","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"104","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-05","01:39:07","05050941.JPG","","","","","","","","","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"105","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:50","05050943.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"106","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:51","05050944.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"107","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:52","05050945.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"108","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:54","05050946.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"109","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:55","05050947.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"110","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:30:56","05050948.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"111","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:31:02","05050949.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"112","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:31:03","05050950.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"113","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:31:04","05050951.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"114","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","23:04:18","05050952.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"115","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","23:04:19","05050953.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"116","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","23:04:20","05050954.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"117","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","17:33:06","05080016.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"118","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","17:33:07","05080017.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"119","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","17:33:08","05080018.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"120","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","17:33:13","05080019.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"121","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","17:33:14","05080020.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"122","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:45","05080022.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"123","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:46","05080023.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"124","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:47","05080024.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"125","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:50","05080025.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"126","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:51","05080026.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"127","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:52","05080027.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"128","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:54","05080028.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"129","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-08","18:17:55","05080029.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"130","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-11","03:25:55","05110034.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"131","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-11","03:25:56","05110035.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"132","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-11","03:25:57","05110036.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"133","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","00:05:46","05170073.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"134","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","00:05:47","05170074.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"135","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","00:05:48","05170075.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"136","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","19:50:05","05180086.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"137","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","19:50:06","05180087.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"138","Kamuk 2021 (March-July)","K02a","9.15883","-83.06502","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-22","19:43:56","05220109.JPG","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Sphiggurus","mexicanus","","1","Emily Bohnet","K02a","2021-03-08","2021-07-17","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
