"station","species","date","hour"
"PILA03","Eira barbara","6/10/20","6:54:30"
"PILA03","Eira barbara","6/29/20","16:49:09"
"PILA03","Eira barbara","7/2/20","10:35:18"
"PILA04","Eira barbara","7/24/18","13:37:01"
"PILA05","Eira barbara","2/9/20","6:53:59"
"PILA08","Eira barbara","6/26/20","7:59:03"
"PILA08","Eira barbara","8/10/20","13:31:25"
"PILA09","Eira barbara","6/1/20","12:03:43"
"PILA09","Eira barbara","7/21/20","6:10:48"
"PILA10","Eira barbara","7/3/20","8:12:20"
"PILA04","Felis catus","6/19/17","19:56:20"
"PILA05","Felis catus","7/16/17","18:38:25"
"PILA05","Felis catus","10/25/17","17:48:00"
"PILA05","Felis catus","10/26/17","22:09:16"
"PILA05","Felis catus","11/7/17","0:50:25"
"PILA05","Felis catus","11/15/17","0:04:06"
"PILA05","Felis catus","3/21/18","18:49:52"
"CBQTC2","Herpailurus yaguarondi","10/5/20","5:49:20"
"K02","Herpailurus yaguarondi","7/28/18","1:19:43"
"K02","Herpailurus yaguarondi","9/24/19","11:24:12"
"K08","Herpailurus yaguarondi","7/30/19","9:51:04"
"PILA03","Herpailurus yaguarondi","5/12/20","16:56:35"
"PILA01","Homo sapiens","1/12/20","7:56:54"
"PILA01","Homo sapiens","1/14/20","12:09:30"
"PILA01","Homo sapiens","1/17/20","12:28:54"
"PILA01","Homo sapiens","1/21/20","11:58:43"
"PILA01","Homo sapiens","1/23/20","11:28:51"
"PILA01","Homo sapiens","1/24/20","12:14:13"
"PILA01","Homo sapiens","1/28/20","8:34:00"
"PILA01","Homo sapiens","1/29/20","11:02:54"
"PILA01","Homo sapiens","2/2/20","10:00:50"
"PILA01","Homo sapiens","2/3/20","16:25:44"
"PILA01","Homo sapiens","2/6/20","15:35:43"
"PILA01","Homo sapiens","2/9/20","12:25:45"
"PILA01","Homo sapiens","2/13/20","12:03:25"
"PILA01","Homo sapiens","2/15/20","12:13:02"
"PILA01","Homo sapiens","2/22/20","9:27:55"
"PILA01","Homo sapiens","2/23/20","17:08:28"
"PILA01","Homo sapiens","3/7/20","8:51:39"
"PILA01","Homo sapiens","3/12/20","9:38:35"
"PILA01","Homo sapiens","3/13/20","14:06:01"
"PILA01","Homo sapiens","4/17/20","9:58:38"
"PILA01","Homo sapiens","6/23/20","13:12:09"
"PILA01","Homo sapiens","7/25/20","7:58:54"
"PILA01","Homo sapiens","7/27/20","10:17:18"
"PILA01","Homo sapiens","7/29/20","15:55:43"
"PILA01","Homo sapiens","9/5/20","10:40:24"
"PILA01","Homo sapiens","9/7/20","13:11:06"
"PILA01","Homo sapiens","9/15/20","8:46:13"
"PILA01","Homo sapiens","9/16/20","10:49:20"
"PILA01","Homo sapiens","9/23/20","9:39:39"
"PILA01","Homo sapiens","9/25/20","10:43:02"
"PILA03","Homo sapiens","2/3/20","15:36:45"
"PILA03","Homo sapiens","2/6/20","16:42:32"
"PILA03","Homo sapiens","4/17/20","9:26:06"
"PILA03","Homo sapiens","6/12/20","8:52:40"
"PILA03","Homo sapiens","6/14/20","10:05:08"
"PILA03","Homo sapiens","6/23/20","12:06:29"
"PILA03","Homo sapiens","7/25/20","9:45:28"
"PILA03","Homo sapiens","7/27/20","9:16:03"
"PILA03","Homo sapiens","7/28/20","10:48:05"
"PILA03","Homo sapiens","7/29/20","14:48:11"
"PILA03","Homo sapiens","9/5/20","12:29:06"
"PILA03","Homo sapiens","9/7/20","12:21:27"
"PILA03","Homo sapiens","9/15/20","10:32:30"
"PILA03","Homo sapiens","9/23/20","11:08:02"
"PILA03","Homo sapiens","9/25/20","9:30:45"
"PILA04","Homo sapiens","1/12/20","9:50:41"
"PILA04","Homo sapiens","1/14/20","10:13:51"
"PILA04","Homo sapiens","1/22/20","11:47:24"
"PILA04","Homo sapiens","1/28/20","10:16:42"
"PILA04","Homo sapiens","2/2/20","12:11:04"
"PILA04","Homo sapiens","2/3/20","15:13:00"
"PILA04","Homo sapiens","2/6/20","17:04:15"
"PILA04","Homo sapiens","2/13/20","14:56:15"
"PILA04","Homo sapiens","2/16/20","9:56:18"
"PILA04","Homo sapiens","2/22/20","12:52:34"
"PILA04","Homo sapiens","2/23/20","15:00:19"
"PILA04","Homo sapiens","3/12/20","11:24:25"
"PILA04","Homo sapiens","3/13/20","13:15:13"
"PILA04","Homo sapiens","4/16/20","7:36:43"
"PILA04","Homo sapiens","4/17/20","9:05:10"
"PILA04","Homo sapiens","6/12/20","9:18:12"
"PILA04","Homo sapiens","6/14/20","9:41:39"
"PILA04","Homo sapiens","6/23/20","11:46:40"
"PILA04","Homo sapiens","7/25/20","10:13:18"
"PILA04","Homo sapiens","7/27/20","8:55:45"
"PILA04","Homo sapiens","7/28/20","11:18:25"
"PILA04","Homo sapiens","7/29/20","14:22:22"
"PILA04","Homo sapiens","9/5/20","12:53:57"
"PILA04","Homo sapiens","9/7/20","11:53:10"
"PILA04","Homo sapiens","9/15/20","11:02:36"
"PILA04","Homo sapiens","9/23/20","11:46:19"
"PILA04","Homo sapiens","9/25/20","8:55:09"
"PILA05","Homo sapiens","1/12/20","10:18:58"
"PILA05","Homo sapiens","1/14/20","9:39:05"
"PILA05","Homo sapiens","1/22/20","12:20:25"
"PILA05","Homo sapiens","1/28/20","10:43:59"
"PILA05","Homo sapiens","2/2/20","12:35:18"
"PILA05","Homo sapiens","2/3/20","14:52:24"
"PILA05","Homo sapiens","2/6/20","17:29:17"
"PILA05","Homo sapiens","2/13/20","15:44:44"
"PILA05","Homo sapiens","2/16/20","9:30:11"
"PILA05","Homo sapiens","2/22/20","13:54:39"
"PILA05","Homo sapiens","2/23/20","14:28:03"
"PILA05","Homo sapiens","3/12/20","12:07:01"
"PILA05","Homo sapiens","3/13/20","13:01:41"
"PILA05","Homo sapiens","4/16/20","7:52:23"
"PILA05","Homo sapiens","7/25/20","10:52:43"
"PILA05","Homo sapiens","7/27/20","8:41:07"
"PILA05","Homo sapiens","7/28/20","11:48:58"
"PILA05","Homo sapiens","7/29/20","14:12:21"
"PILA05","Homo sapiens","9/5/20","13:25:15"
"PILA05","Homo sapiens","9/7/20","11:44:31"
"PILA05","Homo sapiens","9/15/20","11:54:18"
"PILA05","Homo sapiens","9/23/20","12:35:02"
"PILA05","Homo sapiens","9/25/20","8:02:12"
"PILA06","Homo sapiens","1/12/20","10:49:49"
"PILA06","Homo sapiens","1/14/20","9:15:08"
"PILA06","Homo sapiens","1/22/20","12:57:35"
"PILA06","Homo sapiens","1/28/20","11:37:09"
"PILA06","Homo sapiens","2/2/20","13:11:35"
"PILA06","Homo sapiens","2/3/20","14:38:48"
"PILA06","Homo sapiens","2/6/20","18:00:14"
"PILA06","Homo sapiens","2/13/20","16:42:31"
"PILA06","Homo sapiens","2/16/20","9:09:25"
"PILA06","Homo sapiens","2/22/20","14:53:40"
"PILA06","Homo sapiens","3/12/20","12:56:35"
"PILA06","Homo sapiens","4/17/20","8:36:34"
"PILA06","Homo sapiens","6/12/20","11:17:59"
"PILA06","Homo sapiens","6/14/20","8:55:27"
"PILA06","Homo sapiens","6/23/20","10:52:39"
"PILA06","Homo sapiens","7/25/20","11:30:43"
"PILA06","Homo sapiens","7/27/20","8:04:24"
"PILA06","Homo sapiens","7/28/20","12:39:59"
"PILA06","Homo sapiens","7/29/20","13:44:13"
"PILA06","Homo sapiens","9/5/20","13:50:29"
"PILA06","Homo sapiens","9/7/20","10:50:25"
"PILA06","Homo sapiens","9/15/20","12:21:51"
"PILA06","Homo sapiens","9/23/20","12:55:38"
"PILA06","Homo sapiens","9/25/20","7:21:48"
"PILA07","Homo sapiens","1/12/20","11:04:59"
"PILA07","Homo sapiens","1/14/20","8:32:02"
"PILA07","Homo sapiens","1/22/20","13:32:01"
"PILA07","Homo sapiens","1/28/20","11:58:00"
"PILA07","Homo sapiens","2/2/20","13:33:51"
"PILA07","Homo sapiens","2/3/20","14:09:07"
"PILA07","Homo sapiens","2/6/20","18:28:36"
"PILA07","Homo sapiens","2/13/20","17:04:48"
"PILA07","Homo sapiens","2/16/20","8:39:57"
"PILA07","Homo sapiens","2/22/20","15:10:07"
"PILA07","Homo sapiens","3/12/20","13:24:22"
"PILA07","Homo sapiens","4/17/20","8:16:03"
"PILA07","Homo sapiens","6/12/20","11:41:49"
"PILA07","Homo sapiens","6/14/20","8:33:11"
"PILA07","Homo sapiens","6/23/20","10:36:08"
"PILA07","Homo sapiens","7/25/20","11:57:45"
"PILA07","Homo sapiens","7/27/20","7:54:19"
"PILA07","Homo sapiens","7/28/20","13:15:31"
"PILA07","Homo sapiens","7/29/20","13:32:04"
"PILA07","Homo sapiens","9/5/20","14:24:48"
"PILA07","Homo sapiens","9/7/20","10:30:03"
"PILA07","Homo sapiens","9/15/20","13:04:01"
"PILA07","Homo sapiens","9/23/20","13:34:32"
"PILA07","Homo sapiens","9/25/20","7:07:57"
"PILA08","Homo sapiens","1/12/20","11:39:06"
"PILA08","Homo sapiens","1/14/20","8:42:25"
"PILA08","Homo sapiens","1/22/20","14:20:13"
"PILA08","Homo sapiens","1/28/20","12:35:17"
"PILA08","Homo sapiens","2/2/20","14:10:58"
"PILA08","Homo sapiens","2/3/20","14:25:45"
"PILA08","Homo sapiens","2/6/20","19:06:55"
"PILA08","Homo sapiens","2/13/20","17:46:06"
"PILA08","Homo sapiens","2/16/20","8:58:07"
"PILA08","Homo sapiens","2/22/20","16:01:40"
"PILA08","Homo sapiens","3/12/20","14:10:32"
"PILA08","Homo sapiens","6/12/20","12:32:01"
"PILA08","Homo sapiens","6/14/20","9:03:09"
"PILA08","Homo sapiens","6/23/20","10:23:41"
"PILA08","Homo sapiens","7/25/20","12:13:38"
"PILA08","Homo sapiens","7/28/20","13:29:26"
"PILA08","Homo sapiens","9/5/20","14:39:40"
"PILA08","Homo sapiens","9/7/20","10:20:14"
"PILA08","Homo sapiens","9/15/20","13:24:06"
"PILA08","Homo sapiens","9/23/20","13:52:02"
"PILA09","Homo sapiens","1/12/20","11:36:05"
"PILA09","Homo sapiens","1/14/20","7:38:52"
"PILA09","Homo sapiens","1/22/20","14:16:55"
"PILA09","Homo sapiens","1/28/20","12:42:18"
"PILA09","Homo sapiens","2/2/20","14:16:31"
"PILA09","Homo sapiens","2/6/20","19:04:07"
"PILA09","Homo sapiens","2/9/20","8:09:23"
"PILA09","Homo sapiens","2/13/20","17:45:41"
"PILA09","Homo sapiens","2/16/20","7:58:59"
"PILA09","Homo sapiens","2/22/20","15:55:08"
"PILA09","Homo sapiens","3/13/20","11:50:15"
"PILA09","Homo sapiens","4/17/20","7:11:15"
"PILA09","Homo sapiens","6/12/20","11:31:17"
"PILA09","Homo sapiens","6/14/20","7:12:12"
"PILA09","Homo sapiens","6/23/20","8:59:59"
"PILA09","Homo sapiens","7/25/20","11:44:15"
"PILA09","Homo sapiens","7/27/20","6:21:18"
"PILA09","Homo sapiens","7/28/20","13:01:59"
"PILA10","Homo sapiens","1/13/20","9:05:08"
"PILA10","Homo sapiens","1/28/20","14:19:52"
"PILA10","Homo sapiens","2/3/20","11:26:07"
"PILA10","Homo sapiens","2/8/20","8:45:06"
"PILA10","Homo sapiens","2/14/20","9:18:14"
"PILA10","Homo sapiens","4/16/20","14:08:58"
"PILA10","Homo sapiens","7/26/20","11:46:18"
"PILA10","Homo sapiens","7/29/20","8:06:43"
"PILA10","Homo sapiens","9/6/20","9:36:10"
"PILA10","Homo sapiens","9/24/20","8:08:14"
"CBQTC2","Leopardus pardalis","7/16/20","20:02:11"
"CBQTC5","Leopardus pardalis","12/13/20","1:41:25"
"CBQTC5","Leopardus pardalis","1/8/21","18:56:33"
"CBQTC5","Leopardus pardalis","1/10/21","21:53:46"
"CBQTC7","Leopardus pardalis","5/1/19","22:43:55"
"CBQTC7","Leopardus pardalis","7/4/19","1:04:46"
"CBQTC7","Leopardus pardalis","12/15/20","5:05:44"
"CBQTC8","Leopardus pardalis","3/23/20","2:44:38"
"CBQTC8","Leopardus pardalis","5/23/20","23:52:59"
"CBQTC8","Leopardus pardalis","7/11/20","1:33:30"
"CBQTC8","Leopardus pardalis","9/9/20","21:11:05"
"CBQTC8","Leopardus pardalis","4/2/21","19:13:22"
"K01","Leopardus pardalis","1/8/19","12:17:58"
"K01","Leopardus pardalis","3/13/19","19:12:47"
"K03","Leopardus pardalis","3/31/19","6:47:57"
"K03","Leopardus pardalis","1/6/20","3:39:58"
"K04","Leopardus pardalis","5/5/19","18:31:03"
"K04","Leopardus pardalis","5/9/19","1:22:29"
"K07","Leopardus pardalis","3/2/17","23:55:51"
"PILA01","Leopardus pardalis","9/4/17","0:11:28"
"PILA01","Leopardus pardalis","9/15/17","19:51:45"
"PILA01","Leopardus pardalis","1/6/18","22:16:08"
"PILA01","Leopardus pardalis","1/14/18","22:48:13"
"PILA01","Leopardus pardalis","1/31/18","21:48:38"
"PILA01","Leopardus pardalis","2/21/18","22:20:43"
"PILA01","Leopardus pardalis","3/15/18","20:03:13"
"PILA01","Leopardus pardalis","3/24/18","3:30:51"
"PILA01","Leopardus pardalis","3/26/18","21:25:43"
"PILA01","Leopardus pardalis","4/1/18","19:24:15"
"PILA01","Leopardus pardalis","4/23/18","1:17:55"
"PILA01","Leopardus pardalis","5/9/18","2:03:46"
"PILA01","Leopardus pardalis","5/15/18","4:48:46"
"PILA01","Leopardus pardalis","5/30/18","0:18:20"
"PILA01","Leopardus pardalis","6/18/18","4:51:22"
"PILA01","Leopardus pardalis","6/23/18","22:36:50"
"PILA01","Leopardus pardalis","10/8/18","23:50:06"
"PILA01","Leopardus pardalis","10/18/18","2:47:18"
"PILA01","Leopardus pardalis","1/9/19","21:09:40"
"PILA01","Leopardus pardalis","6/2/19","0:13:45"
"PILA01","Leopardus pardalis","12/7/19","0:54:28"
"PILA01","Leopardus pardalis","7/22/20","1:44:21"
"PILA01","Leopardus pardalis","7/24/20","22:41:20"
"PILA01","Leopardus pardalis","7/29/20","8:53:12"
"PILA01","Leopardus pardalis","8/3/20","20:12:20"
"PILA01","Leopardus pardalis","8/9/20","12:11:46"
"PILA01","Leopardus pardalis","9/12/20","21:35:07"
"PILA02","Leopardus pardalis","7/1/17","5:00:14"
"PILA02","Leopardus pardalis","10/18/17","3:21:41"
"PILA02","Leopardus pardalis","1/6/18","20:55:55"
"PILA02","Leopardus pardalis","1/31/18","18:04:02"
"PILA02","Leopardus pardalis","5/30/18","20:10:24"
"PILA02","Leopardus pardalis","7/5/18","23:45:56"
"PILA02","Leopardus pardalis","10/18/18","1:40:50"
"PILA02","Leopardus pardalis","11/27/18","3:33:08"
"PILA02","Leopardus pardalis","11/28/18","22:55:06"
"PILA02","Leopardus pardalis","1/2/20","20:16:24"
"PILA02","Leopardus pardalis","1/29/20","21:09:55"
"PILA02","Leopardus pardalis","5/25/20","21:26:59"
"PILA02","Leopardus pardalis","9/13/20","5:07:30"
"PILA03","Leopardus pardalis","7/5/18","23:03:48"
"PILA03","Leopardus pardalis","6/2/19","21:34:53"
"PILA03","Leopardus pardalis","4/24/20","21:17:22"
"PILA03","Leopardus pardalis","5/6/20","14:01:48"
"PILA03","Leopardus pardalis","5/25/20","22:15:19"
"PILA03","Leopardus pardalis","6/9/20","20:10:01"
"PILA03","Leopardus pardalis","8/16/20","1:01:06"
"PILA03","Leopardus pardalis","8/19/20","3:32:57"
"PILA03","Leopardus pardalis","8/21/20","9:43:40"
"PILA04","Leopardus pardalis","4/3/20","1:49:38"
"PILA04","Leopardus pardalis","4/15/20","1:39:51"
"PILA09","Leopardus pardalis","7/13/18","23:00:52"
"PILA09","Leopardus pardalis","9/11/18","16:43:03"
"CBQTC2","Leopardus tigrinus oncilla","7/21/20","11:14:02"
"CBQTC5","Leopardus tigrinus oncilla","4/14/20","18:23:57"
"CBQTC7","Leopardus tigrinus oncilla","1/28/20","22:37:30"
"CBQTC7","Leopardus tigrinus oncilla","4/26/20","23:58:07"
"CBQTC7","Leopardus tigrinus oncilla","7/4/20","23:29:07"
"CBQTC8","Leopardus tigrinus oncilla","2/22/19","18:37:41"
"CBQTC8","Leopardus tigrinus oncilla","5/10/19","3:38:35"
"CBQTC8","Leopardus tigrinus oncilla","10/26/19","19:16:15"
"CBQTC8","Leopardus tigrinus oncilla","3/2/20","5:05:17"
"K01","Leopardus tigrinus oncilla","11/2/18","17:19:11"
"K02","Leopardus tigrinus oncilla","8/26/18","2:50:29"
"K02","Leopardus tigrinus oncilla","10/7/18","12:41:41"
"K02","Leopardus tigrinus oncilla","8/7/19","4:37:19"
"K02","Leopardus tigrinus oncilla","11/30/19","11:32:08"
"K02","Leopardus tigrinus oncilla","3/26/20","6:43:22"
"K02","Leopardus tigrinus oncilla","2/18/21","1:46:58"
"K03","Leopardus tigrinus oncilla","10/8/19","0:52:43"
"K03","Leopardus tigrinus oncilla","1/6/20","3:40:01"
"K03","Leopardus tigrinus oncilla","2/17/20","16:32:20"
"K03","Leopardus tigrinus oncilla","3/17/20","3:21:43"
"K03","Leopardus tigrinus oncilla","6/14/20","0:01:14"
"K03","Leopardus tigrinus oncilla","6/17/20","3:50:05"
"K03","Leopardus tigrinus oncilla","6/21/20","3:47:15"
"K03","Leopardus tigrinus oncilla","8/31/20","16:33:57"
"K04","Leopardus tigrinus oncilla","11/21/18","4:59:06"
"K04","Leopardus tigrinus oncilla","12/2/18","22:25:32"
"K04","Leopardus tigrinus oncilla","3/11/19","21:23:26"
"K04","Leopardus tigrinus oncilla","6/29/19","20:41:50"
"K04","Leopardus tigrinus oncilla","8/20/19","22:47:38"
"K04","Leopardus tigrinus oncilla","9/1/19","20:49:03"
"K04","Leopardus tigrinus oncilla","9/30/19","18:59:02"
"K04","Leopardus tigrinus oncilla","10/20/19","23:15:44"
"K04","Leopardus tigrinus oncilla","1/21/20","6:08:10"
"K04","Leopardus tigrinus oncilla","2/19/20","22:12:05"
"K04","Leopardus tigrinus oncilla","3/8/20","8:52:22"
"K04","Leopardus tigrinus oncilla","4/13/20","1:13:44"
"K04","Leopardus tigrinus oncilla","4/27/20","5:03:30"
"K04","Leopardus tigrinus oncilla","6/28/20","0:08:43"
"K05","Leopardus tigrinus oncilla","6/24/19","0:45:50"
"K05","Leopardus tigrinus oncilla","6/25/19","22:29:53"
"K05","Leopardus tigrinus oncilla","8/27/19","2:17:31"
"K05","Leopardus tigrinus oncilla","9/9/19","2:01:28"
"K05","Leopardus tigrinus oncilla","9/29/19","0:02:18"
"K05","Leopardus tigrinus oncilla","10/2/19","23:18:01"
"K05","Leopardus tigrinus oncilla","10/23/19","19:15:05"
"K05","Leopardus tigrinus oncilla","10/27/19","5:18:34"
"K05","Leopardus tigrinus oncilla","11/5/19","5:36:54"
"K05","Leopardus tigrinus oncilla","11/26/19","20:35:18"
"K05","Leopardus tigrinus oncilla","12/6/19","1:15:38"
"K05","Leopardus tigrinus oncilla","12/24/19","22:41:21"
"K05","Leopardus tigrinus oncilla","12/28/19","23:34:04"
"K05","Leopardus tigrinus oncilla","1/6/20","2:15:13"
"K05","Leopardus tigrinus oncilla","1/24/20","3:54:03"
"K05","Leopardus tigrinus oncilla","4/12/20","18:36:42"
"K05","Leopardus tigrinus oncilla","6/5/20","0:48:32"
"K05","Leopardus tigrinus oncilla","10/26/20","9:04:06"
"K06","Leopardus tigrinus oncilla","11/11/18","19:32:15"
"K06","Leopardus tigrinus oncilla","8/7/19","4:38:18"
"K06","Leopardus tigrinus oncilla","9/24/19","11:32:08"
"K06","Leopardus tigrinus oncilla","1/22/20","0:12:23"
"K06","Leopardus tigrinus oncilla","2/17/20","22:19:09"
"K07","Leopardus tigrinus oncilla","1/17/17","11:36:43"
"K07","Leopardus tigrinus oncilla","1/20/17","18:08:37"
"K07","Leopardus tigrinus oncilla","3/2/17","23:56:59"
"K07","Leopardus tigrinus oncilla","8/16/18","15:27:11"
"K07","Leopardus tigrinus oncilla","8/18/18","21:45:39"
"K07","Leopardus tigrinus oncilla","9/4/18","8:24:30"
"K07","Leopardus tigrinus oncilla","1/22/19","12:46:44"
"K07","Leopardus tigrinus oncilla","3/23/20","10:18:29"
"K08","Leopardus tigrinus oncilla","5/25/19","0:25:30"
"K08","Leopardus tigrinus oncilla","10/17/19","0:45:23"
"K08","Leopardus tigrinus oncilla","10/21/19","1:05:02"
"K08","Leopardus tigrinus oncilla","10/23/19","21:16:48"
"K08","Leopardus tigrinus oncilla","10/29/19","21:14:13"
"K09","Leopardus tigrinus oncilla","10/11/19","14:21:44"
"K09","Leopardus tigrinus oncilla","9/19/20","1:36:18"
"K09","Leopardus tigrinus oncilla","10/4/20","22:43:54"
"K10","Leopardus tigrinus oncilla","8/4/19","23:05:36"
"K10","Leopardus tigrinus oncilla","8/21/19","20:13:47"
"K10","Leopardus tigrinus oncilla","8/25/20","9:29:42"
"K10","Leopardus tigrinus oncilla","9/10/20","21:41:31"
"K10","Leopardus tigrinus oncilla","9/16/20","18:18:24"
"K10","Leopardus tigrinus oncilla","10/5/20","19:08:18"
"K10","Leopardus tigrinus oncilla","10/17/20","18:19:29"
"K10","Leopardus tigrinus oncilla","11/6/20","20:10:33"
"PILA01","Leopardus tigrinus oncilla","11/3/17","4:14:24"
"PILA01","Leopardus tigrinus oncilla","7/2/18","20:16:30"
"PILA01","Leopardus tigrinus oncilla","8/21/18","4:17:48"
"PILA01","Leopardus tigrinus oncilla","3/16/19","8:37:57"
"PILA02","Leopardus tigrinus oncilla","8/7/18","11:28:33"
"PILA02","Leopardus tigrinus oncilla","9/27/18","4:28:09"
"PILA02","Leopardus tigrinus oncilla","11/1/18","23:59:16"
"PILA02","Leopardus tigrinus oncilla","11/12/18","21:37:11"
"PILA02","Leopardus tigrinus oncilla","11/27/18","18:31:32"
"PILA02","Leopardus tigrinus oncilla","12/16/18","1:22:30"
"PILA03","Leopardus tigrinus oncilla","8/2/18","3:37:10"
"PILA03","Leopardus tigrinus oncilla","8/27/18","23:11:10"
"PILA03","Leopardus tigrinus oncilla","1/25/19","10:46:18"
"PILA03","Leopardus tigrinus oncilla","5/19/19","23:38:39"
"PILA03","Leopardus tigrinus oncilla","12/20/19","0:57:44"
"PILA03","Leopardus tigrinus oncilla","2/4/20","1:57:02"
"PILA03","Leopardus tigrinus oncilla","4/24/20","18:29:03"
"PILA03","Leopardus tigrinus oncilla","7/21/20","18:43:06"
"PILA04","Leopardus tigrinus oncilla","2/27/19","13:45:04"
"PILA04","Leopardus tigrinus oncilla","12/5/19","4:51:50"
"PILA04","Leopardus tigrinus oncilla","1/14/20","21:57:48"
"PILA04","Leopardus tigrinus oncilla","2/10/20","4:46:20"
"PILA04","Leopardus tigrinus oncilla","2/20/20","10:24:24"
"PILA04","Leopardus tigrinus oncilla","2/28/20","10:57:27"
"PILA04","Leopardus tigrinus oncilla","4/20/20","18:30:23"
"PILA04","Leopardus tigrinus oncilla","7/1/20","23:08:54"
"PILA05","Leopardus tigrinus oncilla","7/7/17","19:17:22"
"PILA05","Leopardus tigrinus oncilla","10/4/17","2:51:53"
"PILA05","Leopardus tigrinus oncilla","10/27/17","2:24:04"
"PILA05","Leopardus tigrinus oncilla","3/6/18","7:49:50"
"PILA05","Leopardus tigrinus oncilla","4/20/18","11:11:30"
"PILA05","Leopardus tigrinus oncilla","4/22/18","23:38:39"
"PILA05","Leopardus tigrinus oncilla","7/25/18","2:27:36"
"PILA05","Leopardus tigrinus oncilla","7/29/18","5:11:06"
"PILA05","Leopardus tigrinus oncilla","8/29/18","23:02:09"
"PILA05","Leopardus tigrinus oncilla","9/2/18","23:18:33"
"PILA05","Leopardus tigrinus oncilla","9/8/18","21:57:51"
"PILA05","Leopardus tigrinus oncilla","10/1/18","20:23:50"
"PILA05","Leopardus tigrinus oncilla","11/10/18","12:59:13"
"PILA05","Leopardus tigrinus oncilla","11/24/18","8:58:35"
"PILA05","Leopardus tigrinus oncilla","12/12/18","0:36:40"
"PILA05","Leopardus tigrinus oncilla","12/17/18","0:11:28"
"PILA05","Leopardus tigrinus oncilla","1/2/19","3:17:06"
"PILA05","Leopardus tigrinus oncilla","1/15/19","23:36:21"
"PILA05","Leopardus tigrinus oncilla","1/17/19","18:31:32"
"PILA05","Leopardus tigrinus oncilla","2/6/19","21:34:53"
"PILA05","Leopardus tigrinus oncilla","3/4/19","17:06:44"
"PILA05","Leopardus tigrinus oncilla","3/7/19","3:05:38"
"PILA05","Leopardus tigrinus oncilla","6/15/19","2:38:08"
"PILA05","Leopardus tigrinus oncilla","12/19/19","0:02:44"
"PILA05","Leopardus tigrinus oncilla","12/29/19","2:00:26"
"PILA05","Leopardus tigrinus oncilla","1/14/20","17:49:51"
"PILA05","Leopardus tigrinus oncilla","1/18/20","3:57:17"
"PILA05","Leopardus tigrinus oncilla","1/27/20","0:55:46"
"PILA05","Leopardus tigrinus oncilla","2/5/20","8:15:17"
"PILA05","Leopardus tigrinus oncilla","4/14/20","17:46:51"
"PILA06","Leopardus tigrinus oncilla","1/27/19","7:42:57"
"PILA06","Leopardus tigrinus oncilla","9/16/20","15:01:54"
"PILA08","Leopardus tigrinus oncilla","4/9/20","13:37:34"
"PILA09","Leopardus tigrinus oncilla","10/16/18","15:30:29"
"PILA09","Leopardus tigrinus oncilla","10/27/18","20:30:43"
"PILA09","Leopardus tigrinus oncilla","12/6/18","3:53:46"
"PILA09","Leopardus tigrinus oncilla","12/15/18","23:36:21"
"PILA09","Leopardus tigrinus oncilla","7/29/20","9:56:42"
"PILA09","Leopardus tigrinus oncilla","8/12/20","13:05:31"
"PILA09","Leopardus tigrinus oncilla","8/14/20","22:31:57"
"PILA10","Leopardus tigrinus oncilla","8/18/18","23:57:00"
"PILA10","Leopardus tigrinus oncilla","8/20/18","3:28:33"
"PILA10","Leopardus tigrinus oncilla","12/10/18","3:40:01"
"PILA10","Leopardus tigrinus oncilla","1/9/19","3:05:38"
"PILA10","Leopardus tigrinus oncilla","3/24/19","18:45:17"
"CBQTC1","Leopardus wiedii","12/31/19","23:02:04"
"CBQTC2","Leopardus wiedii","12/21/20","13:36:19"
"CBQTC5","Leopardus wiedii","10/10/20","2:43:58"
"CBQTC5","Leopardus wiedii","3/6/21","19:12:50"
"CBQTC8","Leopardus wiedii","6/9/20","18:43:45"
"CBQTC8","Leopardus wiedii","11/30/20","7:44:21"
"K03","Leopardus wiedii","3/11/19","21:23:26"
"K03","Leopardus wiedii","3/31/19","6:46:58"
"K04","Leopardus wiedii","11/21/18","2:24:35"
"K04","Leopardus wiedii","3/11/19","21:22:43"
"K06","Leopardus wiedii","11/30/19","11:31:39"
"PILA03","Leopardus wiedii","9/2/20","3:57:29"
"PILA05","Leopardus wiedii","2/7/18","11:39:01"
"CBQTC2","Mazama temama","3/19/19","11:03:38"
"CBQTC2","Mazama temama","4/8/19","19:09:13"
"CBQTC2","Mazama temama","9/26/20","9:01:55"
"CBQTC5","Mazama temama","2/17/19","17:43:14"
"CBQTC5","Mazama temama","3/21/19","6:38:21"
"CBQTC5","Mazama temama","3/28/19","19:15:28"
"CBQTC5","Mazama temama","3/31/19","0:26:04"
"CBQTC5","Mazama temama","4/1/19","11:12:46"
"CBQTC5","Mazama temama","4/19/19","10:47:01"
"CBQTC5","Mazama temama","2/26/20","6:24:27"
"CBQTC5","Mazama temama","3/28/20","22:39:02"
"CBQTC5","Mazama temama","4/17/20","11:03:47"
"CBQTC5","Mazama temama","4/25/20","8:30:05"
"CBQTC5","Mazama temama","5/15/20","13:14:56"
"CBQTC6","Mazama temama","4/26/19","22:17:22"
"CBQTC6","Mazama temama","6/4/19","2:07:19"
"CBQTC6","Mazama temama","6/13/19","19:52:27"
"CBQTC6","Mazama temama","11/12/19","3:02:42"
"CBQTC6","Mazama temama","11/22/19","9:39:37"
"CBQTC6","Mazama temama","12/5/19","18:08:23"
"CBQTC6","Mazama temama","12/23/19","6:27:29"
