,Camr_Nm,Species,Date,Time
26702,PILA04,Tapirus bairdii,9/9/17,0:50:25
26577,PILA04,Tapirus bairdii,9/30/17,2:17:31
26568,PILA04,Tapirus bairdii,10/22/17,18:17:47
26584,PILA04,Tapirus bairdii,10/30/17,0:00:00
26565,PILA04,Tapirus bairdii,11/3/17,17:29:40
26650,PILA04,Tapirus bairdii,12/5/17,17:52:35
26647,PILA04,Tapirus bairdii,12/19/17,23:34:04
26669,PILA04,Tapirus bairdii,1/6/18,20:58:13
26855,PILA04,Tapirus bairdii,6/12/18,1:27:38
26856,PILA04,Tapirus bairdii,7/3/18,21:48:23
26861,PILA04,Tapirus bairdii,9/20/18,15:25:37
26630,PILA04,Tapirus bairdii,5/8/19,1:43:08
26550,PILA04,Tapirus bairdii,5/27/19,19:56:20
26551,PILA04,Tapirus bairdii,6/1/19,20:33:00
26545,PILA04,Tapirus bairdii,6/7/19,2:15:13
26554,PILA04,Tapirus bairdii,6/15/19,3:01:03
26549,PILA04,Tapirus bairdii,6/20/19,18:59:02
27123,PILA04,Tapirus bairdii,5/12/20,4:45:07
27125,PILA04,Tapirus bairdii,5/16/20,3:21:43
27127,PILA04,Tapirus bairdii,5/23/20,3:06:22
27129,PILA04,Tapirus bairdii,5/25/20,14:01:47
27132,PILA04,Tapirus bairdii,6/4/20,4:31:27
27134,PILA04,Tapirus bairdii,9/21/20,22:16:54
27140,PILA04,Tapirus bairdii,9/24/20,7:05:54
27404,PILA05,Canis latrans,8/24/17,22:36:46
27414,PILA05,Canis latrans,8/29/17,7:10:52
27322,PILA05,Canis latrans,1/24/18,3:28:33
27466,PILA05,Conepatus semistriatus,7/27/17,21:11:58
27490,PILA05,Conepatus semistriatus,8/2/18,4:20:25
27264,PILA05,Conepatus semistriatus,5/6/19,23:56:59
27554,PILA05,Conepatus semistriatus,4/7/20,2:25:43
27471,PILA05,Cuniculus paca,6/28/17,19:01:20
27420,PILA05,Cuniculus paca,6/30/17,23:47:49
27410,PILA05,Cuniculus paca,7/22/17,20:46:45
27442,PILA05,Cuniculus paca,8/11/17,20:35:18
27408,PILA05,Cuniculus paca,8/14/17,22:48:13
27469,PILA05,Cuniculus paca,8/26/17,21:50:56
27344,PILA05,Cuniculus paca,4/9/18,0:13:45
27375,PILA05,Cuniculus paca,5/9/18,1:13:20
27391,PILA05,Cuniculus paca,5/18/18,0:43:33
27359,PILA05,Cuniculus paca,5/23/18,3:07:56
27547,PILA05,Cuniculus paca,6/17/18,22:01:30
27491,PILA05,Cuniculus paca,7/1/18,20:19:28
27544,PILA05,Cuniculus paca,9/1/18,20:54:58
27482,PILA05,Cuniculus paca,9/4/18,22:29:57
27556,PILA05,Dasyprocta punctata,9/10/20,16:15:20
27558,PILA05,Eira barbara,2/9/20,6:53:59
27412,PILA05,Felis catus,7/16/17,18:38:25
27161,PILA05,Felis catus,10/25/17,17:48:00
27165,PILA05,Felis catus,10/26/17,22:09:16
27185,PILA05,Felis catus,11/7/17,0:50:25
27167,PILA05,Felis catus,11/15/17,0:04:06
27345,PILA05,Felis catus,3/21/18,18:49:52
27562,PILA05,Homo sapiens,1/12/20,10:18:58
27579,PILA05,Homo sapiens,1/14/20,9:39:05
27597,PILA05,Homo sapiens,1/22/20,12:20:25
27612,PILA05,Homo sapiens,1/28/20,10:43:59
27627,PILA05,Homo sapiens,2/2/20,12:35:18
27633,PILA05,Homo sapiens,2/3/20,14:52:24
27637,PILA05,Homo sapiens,2/6/20,17:29:17
27645,PILA05,Homo sapiens,2/13/20,15:44:44
27650,PILA05,Homo sapiens,2/16/20,9:30:11
27651,PILA05,Homo sapiens,2/22/20,13:54:39
27653,PILA05,Homo sapiens,2/23/20,14:28:03
27654,PILA05,Homo sapiens,3/12/20,12:07:01
27655,PILA05,Homo sapiens,3/13/20,13:01:41
27656,PILA05,Homo sapiens,4/16/20,7:52:23
27657,PILA05,Homo sapiens,7/25/20,10:52:43
27661,PILA05,Homo sapiens,7/27/20,8:41:07
27663,PILA05,Homo sapiens,7/28/20,11:48:58
27665,PILA05,Homo sapiens,7/29/20,14:12:21
27667,PILA05,Homo sapiens,9/5/20,13:25:15
27671,PILA05,Homo sapiens,9/7/20,11:44:31
27674,PILA05,Homo sapiens,9/15/20,11:54:18
27676,PILA05,Homo sapiens,9/23/20,12:35:02
27681,PILA05,Homo sapiens,9/25/20,8:02:12
27416,PILA05,Leopardus tigrinus oncilla,7/7/17,19:17:22
27174,PILA05,Leopardus tigrinus oncilla,10/4/17,2:51:53
27172,PILA05,Leopardus tigrinus oncilla,10/27/17,2:24:04
27352,PILA05,Leopardus tigrinus oncilla,3/6/18,7:49:50
27311,PILA05,Leopardus tigrinus oncilla,4/20/18,11:11:30
27331,PILA05,Leopardus tigrinus oncilla,4/22/18,23:38:39
27498,PILA05,Leopardus tigrinus oncilla,7/25/18,2:27:36
27496,PILA05,Leopardus tigrinus oncilla,7/29/18,5:11:06
27479,PILA05,Leopardus tigrinus oncilla,8/29/18,23:02:09
27492,PILA05,Leopardus tigrinus oncilla,9/2/18,23:18:33
27512,PILA05,Leopardus tigrinus oncilla,9/8/18,21:57:51
27244,PILA05,Leopardus tigrinus oncilla,10/1/18,20:23:50
27186,PILA05,Leopardus tigrinus oncilla,11/10/18,12:59:13
27198,PILA05,Leopardus tigrinus oncilla,11/24/18,8:58:35
27270,PILA05,Leopardus tigrinus oncilla,12/12/18,0:36:40
27272,PILA05,Leopardus tigrinus oncilla,12/17/18,0:11:28
27212,PILA05,Leopardus tigrinus oncilla,1/2/19,3:17:06
27260,PILA05,Leopardus tigrinus oncilla,1/15/19,23:36:21
27192,PILA05,Leopardus tigrinus oncilla,1/17/19,18:31:32
27248,PILA05,Leopardus tigrinus oncilla,2/6/19,21:34:53
27224,PILA05,Leopardus tigrinus oncilla,3/4/19,17:06:44
27188,PILA05,Leopardus tigrinus oncilla,3/7/19,3:05:38
27150,PILA05,Leopardus tigrinus oncilla,6/15/19,2:38:08
27684,PILA05,Leopardus tigrinus oncilla,12/19/19,0:02:44
27686,PILA05,Leopardus tigrinus oncilla,12/29/19,2:00:26
27688,PILA05,Leopardus tigrinus oncilla,1/14/20,17:49:51
27691,PILA05,Leopardus tigrinus oncilla,1/18/20,3:57:17
27694,PILA05,Leopardus tigrinus oncilla,1/27/20,0:55:46
27695,PILA05,Leopardus tigrinus oncilla,2/5/20,8:15:17
27696,PILA05,Leopardus tigrinus oncilla,4/14/20,17:46:51
27332,PILA05,Leopardus wiedii,2/7/18,11:39:01
27386,PILA05,Mazama temama,4/22/18,16:50:42
27323,PILA05,Mazama temama,4/26/18,9:53:35
27220,PILA05,Mazama temama,10/8/18,20:37:35
27226,PILA05,Mazama temama,12/7/18,12:54:38
27194,PILA05,Mazama temama,3/31/19,10:44:00
27222,PILA05,Mazama temama,4/9/19,9:58:10
27208,PILA05,Mazama temama,4/10/19,12:43:11
27698,PILA05,Mazama temama,8/9/20,16:08:05
27700,PILA05,Mazama temama,8/26/20,14:48:54
27701,PILA05,Mazama temama,9/19/20,14:42:00
27346,PILA05,Nasua narica,3/11/18,16:23:12
27500,PILA05,Nasua narica,8/13/18,12:37:57
27216,PILA05,Nasua narica,3/31/19,10:32:33
27254,PILA05,Nasua narica,4/26/19,8:33:22
27155,PILA05,Nasua narica,5/14/19,5:57:32
27147,PILA05,Nasua narica,5/22/19,6:47:57
27703,PILA05,Nasua narica,1/21/20,6:59:16
27182,PILA05,Odocoileus virginianus,11/15/17,12:36:09
27170,PILA05,Panthera onca,11/20/17,14:37:46
27321,PILA05,Panthera onca,4/12/18,4:57:56
27706,PILA05,Panthera onca,12/6/19,14:39:26
27308,PILA05,Pecari tajacu,1/28/18,7:26:54
27329,PILA05,Pecari tajacu,3/17/18,6:45:39
27522,PILA05,Pecari tajacu,9/19/18,7:27:12
27210,PILA05,Pecari tajacu,11/14/18,7:56:42
27710,PILA05,Pecari tajacu,2/16/20,10:10:11
27716,PILA05,Pecari tajacu,2/23/20,16:54:27
27719,PILA05,Pecari tajacu,8/12/20,16:53:07
27164,PILA05,Potos flavus,10/2/17,2:51:53
27417,PILA05,Puma concolor,8/12/17,7:06:17
27487,PILA05,Puma concolor,6/19/18,2:11:12
27516,PILA05,Puma concolor,8/14/18,15:30:40
27218,PILA05,Puma concolor,12/19/18,18:13:12
27721,PILA05,Puma concolor,3/25/20,7:59:42
27723,PILA05,Puma concolor,4/3/20,21:05:57
27726,PILA05,Puma concolor,8/2/20,0:21:01
27149,PILA05,Sylvilagus dicei,6/2/19,20:33:00
27728,PILA05,Sylvilagus dicei,12/4/19,22:56:32
27732,PILA05,Sylvilagus dicei,12/12/19,19:37:56
27734,PILA05,Sylvilagus dicei,3/31/20,21:00:03
27413,PILA05,Tapirus bairdii,7/21/17,2:42:43
27418,PILA05,Tapirus bairdii,8/13/17,22:39:03
27405,PILA05,Tapirus bairdii,9/14/17,23:04:16
27179,PILA05,Tapirus bairdii,10/23/17,0:13:01
27175,PILA05,Tapirus bairdii,11/7/17,18:20:05
27349,PILA05,Tapirus bairdii,4/28/18,21:09:40
27528,PILA05,Tapirus bairdii,6/12/18,1:54:04
27497,PILA05,Tapirus bairdii,7/4/18,22:42:21
27493,PILA05,Tapirus bairdii,7/9/18,20:47:39
27489,PILA05,Tapirus bairdii,7/10/18,23:09:46
27486,PILA05,Tapirus bairdii,8/30/18,1:33:10
27202,PILA05,Tapirus bairdii,10/27/18,23:20:19
27196,PILA05,Tapirus bairdii,11/1/18,21:57:48
27256,PILA05,Tapirus bairdii,11/3/18,1:59:11
27200,PILA05,Tapirus bairdii,12/12/18,17:31:57
27144,PILA05,Tapirus bairdii,5/20/19,17:18:12
27151,PILA05,Tapirus bairdii,5/21/19,17:31:57
27143,PILA05,Tapirus bairdii,5/28/19,3:01:03
27157,PILA05,Tapirus bairdii,5/30/19,22:11:33
27145,PILA05,Tapirus bairdii,6/10/19,1:52:18
27737,PILA05,Tapirus bairdii,11/26/19,18:44:07
27739,PILA05,Tapirus bairdii,7/18/20,22:34:58
27741,PILA05,Tapirus bairdii,7/21/20,21:12:04
27743,PILA05,Tapirus bairdii,9/22/20,19:17:11
27809,PILA06,Cuniculus paca,8/1/20,0:58:43
27812,PILA06,Homo sapiens,1/12/20,10:49:49
27832,PILA06,Homo sapiens,1/14/20,9:15:08
27850,PILA06,Homo sapiens,1/22/20,12:57:35
27859,PILA06,Homo sapiens,1/28/20,11:37:09
27874,PILA06,Homo sapiens,2/2/20,13:11:35
27880,PILA06,Homo sapiens,2/3/20,14:38:48
27886,PILA06,Homo sapiens,2/6/20,18:00:14
27895,PILA06,Homo sapiens,2/13/20,16:42:31
27902,PILA06,Homo sapiens,2/16/20,9:09:25
27904,PILA06,Homo sapiens,2/22/20,14:53:40
27908,PILA06,Homo sapiens,3/12/20,12:56:35
27910,PILA06,Homo sapiens,4/17/20,8:36:34
27913,PILA06,Homo sapiens,6/12/20,11:17:59
27914,PILA06,Homo sapiens,6/14/20,8:55:27
27916,PILA06,Homo sapiens,6/23/20,10:52:39
27917,PILA06,Homo sapiens,7/25/20,11:30:43
27919,PILA06,Homo sapiens,7/27/20,8:04:24
27924,PILA06,Homo sapiens,7/28/20,12:39:59
27926,PILA06,Homo sapiens,7/29/20,13:44:13
27927,PILA06,Homo sapiens,9/5/20,13:50:29
27931,PILA06,Homo sapiens,9/7/20,10:50:25
27933,PILA06,Homo sapiens,9/15/20,12:21:51
27936,PILA06,Homo sapiens,9/23/20,12:55:38
27940,PILA06,Homo sapiens,9/25/20,7:21:48
27767,PILA06,Leopardus tigrinus oncilla,1/27/19,7:42:57
27943,PILA06,Leopardus tigrinus oncilla,9/16/20,15:01:54
27765,PILA06,Mazama temama,11/29/18,16:20:54
27797,PILA06,Mazama temama,3/26/19,8:17:20
27753,PILA06,Mazama temama,4/30/19,14:58:24
27757,PILA06,Mazama temama,5/10/19,14:58:24
27746,PILA06,Mazama temama,6/10/19,8:42:32
27944,PILA06,Mazama temama,2/23/20,9:45:55
27945,PILA06,Mazama temama,3/13/20,9:01:32
27763,PILA06,Nasua narica,3/31/19,10:32:33
27751,PILA06,Nasua narica,4/26/19,8:33:22
27948,PILA06,Panthera onca,12/20/19,6:45:53
27950,PILA06,Panthera onca,7/7/20,0:59:51
27955,PILA06,Panthera onca,8/4/20,18:01:34
27799,PILA06,Puma concolor,10/29/18,22:43:38
27745,PILA06,Sylvilagus dicei,6/3/19,23:01:58
27958,PILA06,Sylvilagus dicei,2/8/20,21:03:38
27961,PILA06,Sylvilagus dicei,8/22/20,18:07:10
27801,PILA06,Tapirus bairdii,10/8/18,18:13:12
27777,PILA06,Tapirus bairdii,2/11/19,2:45:01
27771,PILA06,Tapirus bairdii,3/7/19,23:20:19
27964,PILA06,Tapirus bairdii,12/22/19,1:49:08
27966,PILA06,Tapirus bairdii,4/3/20,22:05:30
27969,PILA06,Tapirus bairdii,5/1/20,22:21:24
27971,PILA06,Tapirus bairdii,5/15/20,22:36:07
27974,PILA06,Tapirus bairdii,8/13/20,2:30:26
27989,PILA07,Conepatus semistriatus,4/2/20,2:18:58
27992,PILA07,Homo sapiens,1/12/20,11:04:59
28004,PILA07,Homo sapiens,1/14/20,8:32:02
28015,PILA07,Homo sapiens,1/22/20,13:32:01
28027,PILA07,Homo sapiens,1/28/20,11:58:00
28039,PILA07,Homo sapiens,2/2/20,13:33:51
28043,PILA07,Homo sapiens,2/3/20,14:09:07
28046,PILA07,Homo sapiens,2/6/20,18:28:36
28055,PILA07,Homo sapiens,2/13/20,17:04:48
28064,PILA07,Homo sapiens,2/16/20,8:39:57
28067,PILA07,Homo sapiens,2/22/20,15:10:07
28073,PILA07,Homo sapiens,3/12/20,13:24:22
28075,PILA07,Homo sapiens,4/17/20,8:16:03
28078,PILA07,Homo sapiens,6/12/20,11:41:49
28079,PILA07,Homo sapiens,6/14/20,8:33:11
28081,PILA07,Homo sapiens,6/23/20,10:36:08
28082,PILA07,Homo sapiens,7/25/20,11:57:45
28085,PILA07,Homo sapiens,7/27/20,7:54:19
28087,PILA07,Homo sapiens,7/28/20,13:15:31
28089,PILA07,Homo sapiens,7/29/20,13:32:04
28090,PILA07,Homo sapiens,9/5/20,14:24:48
28093,PILA07,Homo sapiens,9/7/20,10:30:03
28096,PILA07,Homo sapiens,9/15/20,13:04:01
28098,PILA07,Homo sapiens,9/23/20,13:34:32
28101,PILA07,Homo sapiens,9/25/20,7:07:57
28103,PILA07,Mazama temama,3/25/20,11:18:58
28106,PILA07,Mazama temama,4/17/20,6:56:45
28108,PILA07,Mazama temama,5/17/20,10:20:10
28110,PILA07,Nasua narica,2/24/20,19:11:26
27976,PILA07,Panthera onca,4/20/19,19:56:20
28111,PILA07,Panthera onca,7/2/20,17:13:29
27983,PILA07,Puma concolor,4/16/19,10:41:43
28114,PILA07,Sylvilagus dicei,3/29/20,0:26:25
28117,PILA07,Tapirus bairdii,1/30/20,18:29:28
28127,PILA07,Tapirus bairdii,2/1/20,21:46:10
28139,PILA07,Tapirus bairdii,4/10/20,19:13:55
28152,PILA07,Tapirus bairdii,5/6/20,18:01:07
28154,PILA07,Tapirus bairdii,6/22/20,22:46:22
28177,PILA08,Bassariscus sumichrasti,12/19/18,0:55:00
28185,PILA08,Dasypus novemcitus,1/13/19,3:37:43
28241,PILA08,Eira barbara,6/26/20,7:59:03
28243,PILA08,Eira barbara,8/10/20,13:31:25
28245,PILA08,Homo sapiens,1/12/20,11:39:06
28266,PILA08,Homo sapiens,1/14/20,8:42:25
28280,PILA08,Homo sapiens,1/22/20,14:20:13
28311,PILA08,Homo sapiens,1/28/20,12:35:17
28330,PILA08,Homo sapiens,2/2/20,14:10:58
28338,PILA08,Homo sapiens,2/3/20,14:25:45
28342,PILA08,Homo sapiens,2/6/20,19:06:55
28350,PILA08,Homo sapiens,2/13/20,17:46:06
28356,PILA08,Homo sapiens,2/16/20,8:58:07
28358,PILA08,Homo sapiens,2/22/20,16:01:40
28363,PILA08,Homo sapiens,3/12/20,14:10:32
28365,PILA08,Homo sapiens,6/12/20,12:32:01
28367,PILA08,Homo sapiens,6/14/20,9:03:09
28368,PILA08,Homo sapiens,6/23/20,10:23:41
28369,PILA08,Homo sapiens,7/25/20,12:13:38
28373,PILA08,Homo sapiens,7/28/20,13:29:26
28375,PILA08,Homo sapiens,9/5/20,14:39:40
28377,PILA08,Homo sapiens,9/7/20,10:20:14
28380,PILA08,Homo sapiens,9/15/20,13:24:06
28381,PILA08,Homo sapiens,9/23/20,13:52:02
28383,PILA08,Leopardus tigrinus oncilla,4/9/20,13:37:34
28193,PILA08,Mazama temama,10/14/18,7:47:32
28225,PILA08,Mazama temama,12/11/18,11:57:21
28213,PILA08,Mazama temama,12/25/18,13:01:31
28203,PILA08,Mazama temama,12/27/18,20:44:28
28181,PILA08,Mazama temama,2/3/19,10:11:55
28175,PILA08,Mazama temama,3/2/19,10:50:53
28211,PILA08,Mazama temama,4/5/19,16:39:14
28388,PILA08,Mazama temama,1/1/20,14:53:07
28394,PILA08,Mazama temama,1/16/20,12:11:12
28395,PILA08,Mazama temama,4/24/20,16:21:48
28397,PILA08,Mazama temama,6/6/20,14:09:48
28399,PILA08,Mazama temama,6/16/20,12:27:58
28402,PILA08,Mazama temama,7/5/20,13:32:25
28404,PILA08,Mazama temama,7/7/20,9:55:23
28406,PILA08,Mazama temama,7/28/20,9:17:36
28408,PILA08,Mazama temama,8/29/20,9:00:56
28410,PILA08,Mazama temama,9/1/20,5:24:43
28168,PILA08,Panthera onca,9/22/18,7:48:44
28412,PILA08,Panthera onca,2/24/20,2:09:10
28414,PILA08,Panthera onca,8/2/20,21:21:11
28416,PILA08,Panthera onca,8/9/20,7:06:08
28419,PILA08,Panthera onca,9/14/20,5:51:22
28166,PILA08,Puma concolor,8/25/18,10:57:49
28179,PILA08,Puma concolor,10/18/18,8:28:47
28197,PILA08,Puma concolor,12/6/18,8:58:35
28173,PILA08,Puma concolor,1/5/19,12:45:28
28191,PILA08,Puma concolor,4/16/19,10:57:45
28187,PILA08,Sylvilagus dicei,1/13/19,17:50:17
28209,PILA08,Sylvilagus dicei,1/24/19,21:53:13
28171,PILA08,Sylvilagus dicei,2/3/19,20:46:45
28421,PILA08,Sylvilagus dicei,12/1/19,17:37:36
28423,PILA08,Sylvilagus dicei,1/2/20,18:11:04
28424,PILA08,Sylvilagus dicei,1/3/20,18:17:54
28426,PILA08,Sylvilagus dicei,1/9/20,22:53:33
28427,PILA08,Sylvilagus dicei,1/21/20,3:49:55
28428,PILA08,Sylvilagus dicei,2/21/20,23:34:03
28429,PILA08,Sylvilagus dicei,2/23/20,18:23:08
28430,PILA08,Sylvilagus dicei,3/4/20,22:53:29
28431,PILA08,Sylvilagus dicei,3/11/20,1:17:47
28432,PILA08,Sylvilagus dicei,3/13/20,1:32:37
28433,PILA08,Sylvilagus dicei,3/19/20,0:03:28
28434,PILA08,Sylvilagus dicei,3/20/20,0:43:36
28435,PILA08,Sylvilagus dicei,3/23/20,3:13:14
28436,PILA08,Sylvilagus dicei,3/27/20,18:36:35
28167,PILA08,Tapirus bairdii,8/6/18,2:40:05
28169,PILA08,Tapirus bairdii,3/5/19,19:47:10
28437,PILA08,Tapirus bairdii,12/19/19,1:19:02
28438,PILA08,Tapirus bairdii,1/25/20,19:25:23
28440,PILA08,Tapirus bairdii,4/10/20,9:59:35
28446,PILA08,Tapirus bairdii,4/11/20,22:50:55
28447,PILA08,Tapirus bairdii,9/11/20,22:22:18
28527,PILA09,Bassariscus sumichrasti,7/30/20,23:07:20
28469,PILA09,Conepatus semistriatus,3/20/19,23:59:16
28521,PILA09,Conepatus semistriatus,3/22/19,4:18:59
28529,PILA09,Conepatus semistriatus,1/4/20,18:36:06
28532,PILA09,Conepatus semistriatus,2/25/20,3:01:37
28533,PILA09,Conepatus semistriatus,5/7/20,3:37:19
28505,PILA09,Dasypus novemcitus,11/4/18,21:07:23
28534,PILA09,Eira barbara,6/1/20,12:03:43
28536,PILA09,Eira barbara,7/21/20,6:10:48
28538,PILA09,Homo sapiens,1/12/20,11:36:05
28544,PILA09,Homo sapiens,1/14/20,7:38:52
28548,PILA09,Homo sapiens,1/22/20,14:16:55
28552,PILA09,Homo sapiens,1/28/20,12:42:18
28558,PILA09,Homo sapiens,2/2/20,14:16:31
28566,PILA09,Homo sapiens,2/6/20,19:04:07
28571,PILA09,Homo sapiens,2/9/20,8:09:23
28574,PILA09,Homo sapiens,2/13/20,17:45:41
28579,PILA09,Homo sapiens,2/16/20,7:58:59
28581,PILA09,Homo sapiens,2/22/20,15:55:08
28585,PILA09,Homo sapiens,3/13/20,11:50:15
28587,PILA09,Homo sapiens,4/17/20,7:11:15
28590,PILA09,Homo sapiens,6/12/20,11:31:17
28591,PILA09,Homo sapiens,6/14/20,7:12:12
28593,PILA09,Homo sapiens,6/23/20,8:59:59
28594,PILA09,Homo sapiens,7/25/20,11:44:15
28599,PILA09,Homo sapiens,7/27/20,6:21:18
28604,PILA09,Homo sapiens,7/28/20,13:01:59
28463,PILA09,Leopardus pardalis,7/13/18,23:00:52
28452,PILA09,Leopardus pardalis,9/11/18,16:43:03
28475,PILA09,Leopardus tigrinus oncilla,10/16/18,15:30:29
28497,PILA09,Leopardus tigrinus oncilla,10/27/18,20:30:43
28503,PILA09,Leopardus tigrinus oncilla,12/6/18,3:53:46
28481,PILA09,Leopardus tigrinus oncilla,12/15/18,23:36:21
28608,PILA09,Leopardus tigrinus oncilla,7/29/20,9:56:42
28609,PILA09,Leopardus tigrinus oncilla,8/12/20,13:05:31
28611,PILA09,Leopardus tigrinus oncilla,8/14/20,22:31:57
28612,PILA09,Mazama temama,3/14/20,13:03:36
28616,PILA09,Mazama temama,4/22/20,5:43:12
28619,PILA09,Mazama temama,5/5/20,6:54:07
28622,PILA09,Mazama temama,8/14/20,8:36:43
28626,PILA09,Nasua narica,5/13/20,4:36:01
28473,PILA09,Panthera onca,1/5/19,1:08:45
28485,PILA09,Procyon lotor,12/4/18,3:40:01
28457,PILA09,Puma concolor,8/5/18,22:22:42
28450,PILA09,Puma concolor,8/25/18,14:59:30
28479,PILA09,Puma concolor,10/17/18,15:55:42
28477,PILA09,Puma concolor,1/22/19,3:12:31
28465,PILA09,Puma concolor,2/15/19,16:27:47
28628,PILA09,Puma concolor,5/17/20,5:54:05
28525,PILA09,Sylvilagus dicei,2/28/19,23:04:16
28631,PILA09,Sylvilagus dicei,12/17/19,17:13:32
28471,PILA09,Tapirus bairdii,12/26/18,16:34:39
28633,PILA09,Tapirus bairdii,3/9/20,16:59:07
28636,PILA09,Tapirus bairdii,4/24/20,19:06:15
28640,PILA09,Tapirus bairdii,4/26/20,21:43:16
28750,PILA10,Dasypus novemcitus,1/13/19,23:36:21
28788,PILA10,Eira barbara,7/3/20,8:12:20
28790,PILA10,Homo sapiens,1/13/20,9:05:08
28793,PILA10,Homo sapiens,1/28/20,14:19:52
28796,PILA10,Homo sapiens,2/3/20,11:26:07
28799,PILA10,Homo sapiens,2/8/20,8:45:06
28801,PILA10,Homo sapiens,2/14/20,9:18:14
28806,PILA10,Homo sapiens,4/16/20,14:08:58
28809,PILA10,Homo sapiens,7/26/20,11:46:18
28812,PILA10,Homo sapiens,7/29/20,8:06:43
28817,PILA10,Homo sapiens,9/6/20,9:36:10
28819,PILA10,Homo sapiens,9/24/20,8:08:14
28660,PILA10,Leopardus tigrinus oncilla,8/18/18,23:57:00
28659,PILA10,Leopardus tigrinus oncilla,8/20/18,3:28:33
28722,PILA10,Leopardus tigrinus oncilla,12/10/18,3:40:01
28716,PILA10,Leopardus tigrinus oncilla,1/9/19,3:05:38
28770,PILA10,Leopardus tigrinus oncilla,3/24/19,18:45:17
28710,PILA10,Mazama temama,10/23/18,17:43:25
28700,PILA10,Mazama temama,11/8/18,15:28:11
28720,PILA10,Mazama temama,2/20/19,9:42:08
28702,PILA10,Mazama temama,4/29/19,11:04:38
28679,PILA10,Mazama temama,5/17/19,8:47:07
28830,PILA10,Mazama temama,2/13/20,11:32:51
28841,PILA10,Mazama temama,2/17/20,17:44:23
28843,PILA10,Mazama temama,4/27/20,14:42:44
28846,PILA10,Mazama temama,5/2/20,7:01:35
28848,PILA10,Mazama temama,5/18/20,8:49:09
28852,PILA10,Mazama temama,8/29/20,6:56:32
28736,PILA10,Panthera onca,1/4/19,21:07:23
28856,PILA10,Panthera onca,7/6/20,15:32:51
28686,PILA10,Pecari tajacu,4/25/19,9:46:43
28662,PILA10,Puma concolor,7/24/18,7:38:03
28655,PILA10,Puma concolor,8/1/18,22:55:50
28650,PILA10,Puma concolor,8/5/18,13:55:15
28688,PILA10,Puma concolor,1/28/19,17:38:50
28730,PILA10,Puma concolor,2/7/19,23:08:51
28690,PILA10,Puma concolor,2/15/19,14:46:56
28692,PILA10,Puma concolor,4/23/19,7:29:12
28859,PILA10,Puma concolor,1/5/20,14:51:23
28862,PILA10,Puma concolor,5/8/20,17:09:15
28864,PILA10,Puma concolor,7/6/20,9:59:34
28866,PILA10,Puma concolor,7/12/20,18:26:04
28648,PILA10,Sylvilagus dicei,7/12/18,4:42:07
28671,PILA10,Sylvilagus dicei,7/19/18,18:24:34
28664,PILA10,Sylvilagus dicei,7/24/18,22:18:19
28668,PILA10,Sylvilagus dicei,7/29/18,3:37:42
28696,PILA10,Sylvilagus dicei,11/25/18,3:01:03
28684,PILA10,Sylvilagus dicei,5/19/19,23:29:29
28682,PILA10,Sylvilagus dicei,5/30/19,22:32:11
28676,PILA10,Sylvilagus dicei,6/5/19,18:06:20
28673,PILA10,Sylvilagus dicei,6/17/19,1:38:33
28674,PILA10,Sylvilagus dicei,6/22/19,3:53:46
28869,PILA10,Sylvilagus dicei,12/3/19,17:45:10
28871,PILA10,Sylvilagus dicei,12/10/19,20:54:17
28873,PILA10,Sylvilagus dicei,12/11/19,23:48:36
28874,PILA10,Sylvilagus dicei,12/14/19,21:47:21
28875,PILA10,Sylvilagus dicei,12/15/19,22:20:40
28876,PILA10,Sylvilagus dicei,12/19/19,2:29:46
28878,PILA10,Sylvilagus dicei,12/31/19,23:26:06
28879,PILA10,Sylvilagus dicei,1/4/20,22:31:04
28880,PILA10,Sylvilagus dicei,1/7/20,21:10:21
28881,PILA10,Sylvilagus dicei,1/30/20,2:07:17
28882,PILA10,Sylvilagus dicei,2/1/20,19:58:19
28885,PILA10,Sylvilagus dicei,2/4/20,18:03:00
28886,PILA10,Sylvilagus dicei,2/5/20,18:50:56
28887,PILA10,Sylvilagus dicei,2/6/20,19:34:05
28888,PILA10,Sylvilagus dicei,2/8/20,2:16:11
28894,PILA10,Sylvilagus dicei,2/9/20,21:35:48
28903,PILA10,Sylvilagus dicei,2/20/20,0:59:40
28909,PILA10,Sylvilagus dicei,2/22/20,18:13:16
28910,PILA10,Sylvilagus dicei,2/23/20,21:33:19
28911,PILA10,Sylvilagus dicei,4/22/20,19:51:35
28913,PILA10,Sylvilagus dicei,5/7/20,20:17:43
28915,PILA10,Sylvilagus dicei,5/8/20,23:17:40
28918,PILA10,Sylvilagus dicei,5/24/20,18:55:46
28920,PILA10,Sylvilagus dicei,6/1/20,0:02:29
28924,PILA10,Sylvilagus dicei,6/20/20,18:18:38
28925,PILA10,Sylvilagus dicei,6/26/20,1:54:27
28927,PILA10,Sylvilagus dicei,6/30/20,17:35:40
28929,PILA10,Sylvilagus dicei,7/2/20,0:52:33
28937,PILA10,Sylvilagus dicei,8/3/20,20:07:34
28652,PILA10,Tapirus bairdii,9/3/18,0:55:22
28706,PILA10,Tapirus bairdii,10/1/18,5:46:04
28714,PILA10,Tapirus bairdii,12/15/18,3:56:04
28675,PILA10,Tapirus bairdii,6/7/19,19:54:03
28940,PILA10,Tapirus bairdii,12/16/19,19:08:01
